bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,atr,equity,peak_equity,max_drawdown_pct,pnl_total
285,2025-12-03 15:20:00+00:00,BTCUSDT,5m,92304.36,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,530.1707142857152,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
286,2025-12-03 15:25:00+00:00,BTCUSDT,5m,92317.19,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,502.97714285714443,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
287,2025-12-03 15:30:00+00:00,BTCUSDT,5m,92601.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,521.0300000000009,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
288,2025-12-03 15:35:00+00:00,BTCUSDT,5m,92319.59,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.9407255995809001,533.6171428571439,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
289,2025-12-03 15:40:00+00:00,BTCUSDT,5m,92342.33,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,518.74142857143,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
290,2025-12-03 15:45:00+00:00,BTCUSDT,5m,92615.72,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,489.6392857142855,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
291,2025-12-03 15:50:00+00:00,BTCUSDT,5m,92433.83,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,426.2000000000002,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
292,2025-12-03 15:55:00+00:00,BTCUSDT,5m,92373.3,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,384.490714285715,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
293,2025-12-03 16:00:00+00:00,BTCUSDT,5m,92269.06,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,363.3600000000016,999.0933785006599,1000.2797628979012,0.11860525837333386,-0.9066214993400763
294,2025-12-03 16:05:00+00:00,BTCUSDT,5m,91890.79,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,367.01642857142934,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
295,2025-12-03 16:10:00+00:00,BTCUSDT,5m,92032.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,339.12785714285775,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
296,2025-12-03 16:15:00+00:00,BTCUSDT,5m,92236.61,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,328.9242857142859,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
297,2025-12-03 16:20:00+00:00,BTCUSDT,5m,92150.01,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,297.8471428571429,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
298,2025-12-03 16:25:00+00:00,BTCUSDT,5m,92268.45,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,287.3428571428573,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
299,2025-12-03 16:30:00+00:00,BTCUSDT,5m,92506.17,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,279.61857142857167,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
300,2025-12-03 16:35:00+00:00,BTCUSDT,5m,92611.38,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,281.46214285714296,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
301,2025-12-03 16:40:00+00:00,BTCUSDT,5m,92732.48,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.5464199892635927,265.78071428571485,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
302,2025-12-03 16:45:00+00:00,BTCUSDT,5m,92468.91,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,253.1949999999997,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
303,2025-12-03 16:50:00+00:00,BTCUSDT,5m,92437.0,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,252.46071428571304,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
304,2025-12-03 16:55:00+00:00,BTCUSDT,5m,92242.24,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,248.0007142857139,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
305,2025-12-03 17:00:00+00:00,BTCUSDT,5m,92354.83,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,248.53285714285656,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
306,2025-12-03 17:05:00+00:00,BTCUSDT,5m,92337.39,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.7875426800803434,245.84142857142848,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
307,2025-12-03 17:10:00+00:00,BTCUSDT,5m,92630.48,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,248.24571428571446,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
308,2025-12-03 17:15:00+00:00,BTCUSDT,5m,92260.57,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,253.00285714285772,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
309,2025-12-03 17:20:00+00:00,BTCUSDT,5m,92506.94,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,261.9942857142866,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
310,2025-12-03 17:25:00+00:00,BTCUSDT,5m,92506.45,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,247.2378571428583,998.6642053191907,1000.2797628979012,0.16151057320504075,-1.335794680809272
