bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
270,270,BTCUSDT,5m,92060.39,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.85995936951405,True,aligned,0.5,1.0,263.34999999999854,999.3340019626231,1000.2797628979012,0.0945496420459488,-0.6659980373768803
271,271,BTCUSDT,5m,92030.58,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,283.3571428571408,999.3340019626231,1000.2797628979012,0.0945496420459488,-0.6659980373768803
272,272,BTCUSDT,5m,92345.16,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,311.83214285714035,999.3340019626231,1000.2797628979012,0.0945496420459488,-0.6659980373768803
273,273,BTCUSDT,5m,92298.54,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.771323890372826,True,opposed,0.5,0.3,318.27642857142615,999.3340019626231,1000.2797628979012,0.0945496420459488,-0.6659980373768803
274,274,BTCUSDT,5m,92540.06,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,320.65499999999884,999.6122342137758,1000.2797628979012,0.0945496420459488,-0.38776578622423585
275,275,BTCUSDT,5m,92188.66,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.5718813935098109,True,aligned,0.5,1.0,343.2271428571424,999.6122342137758,1000.2797628979012,0.0945496420459488,-0.38776578622423585
276,276,BTCUSDT,5m,92621.35,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,386.5699999999997,999.6122342137758,1000.2797628979012,0.0945496420459488,-0.38776578622423585
277,277,BTCUSDT,5m,93502.76,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,1.0,True,aligned,0.5,1.0,452.67000000000036,1000.132387323683,1000.2797628979012,0.0945496420459488,0.13238732368301953
278,278,BTCUSDT,5m,92963.71,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,497.01642857142826,1000.132387323683,1000.2797628979012,0.0945496420459488,0.13238732368301953
279,279,BTCUSDT,5m,92686.36,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,529.5107142857129,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
280,280,BTCUSDT,5m,92357.54,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,547.8592857142846,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
281,281,BTCUSDT,5m,92920.04,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.7418163380389031,True,opposed,0.5,0.3,582.3192857142848,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
