bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
225,225,BTCUSDT,5m,93358.79,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,129.48142857142582,1000.2718655924461,1000.2718655924461,0.0,0.2718655924461473
226,226,BTCUSDT,5m,93214.08,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.9098479508936728,True,opposed,0.5,0.28306286034149986,131.45428571428263,1000.2718655924461,1000.2718655924461,0.0,0.2718655924461473
227,227,BTCUSDT,5m,93120.2,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,140.8399999999965,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
228,228,BTCUSDT,5m,92989.65,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,150.12285714285514,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
229,229,BTCUSDT,5m,92944.72,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,148.8407142857125,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
230,230,BTCUSDT,5m,93018.42,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,153.24428571428456,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
231,231,BTCUSDT,5m,93034.58,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,153.96571428571355,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
232,232,BTCUSDT,5m,92939.4,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,158.40142857142823,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
233,233,BTCUSDT,5m,92910.0,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.7125275502633447,True,opposed,0.5,0.28306286034149986,147.20999999999913,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
234,234,BTCUSDT,5m,92942.54,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,148.5235714285705,1000.1476914539345,1000.2718655924461,0.012414038901124334,0.1476914539344989
235,235,BTCUSDT,5m,92751.28,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.7440900515247848,True,opposed,0.5,0.28306286218863697,152.26928571428496,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
236,236,BTCUSDT,5m,92867.01,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.5758869727411824,True,opposed,0.5,0.28306286218863697,163.9257142857137,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
237,237,BTCUSDT,5m,93002.8,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.28306286034149986,171.13571428571387,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
238,238,BTCUSDT,5m,92995.32,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.5942137224185792,True,aligned,0.5,0.9435428678049995,170.355714285714,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
239,239,BTCUSDT,5m,92995.95,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,167.3785714285706,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
240,240,BTCUSDT,5m,92982.73,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,158.14071428571333,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
241,241,BTCUSDT,5m,92912.41,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,153.18714285714148,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
242,242,BTCUSDT,5m,92991.59,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,147.5799999999976,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
243,243,BTCUSDT,5m,92956.59,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.803471436162357,True,opposed,0.5,0.28306286034149986,143.14285714285506,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
244,244,BTCUSDT,5m,93005.68,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,136.18571428571158,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
245,245,BTCUSDT,5m,93056.81,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,142.53642857142611,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
246,246,BTCUSDT,5m,92908.83,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,148.87357142856905,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
247,247,BTCUSDT,5m,92882.92,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,149.19142857142702,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
248,248,BTCUSDT,5m,92834.47,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,146.82285714285536,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
249,249,BTCUSDT,5m,92836.76,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,146.08857142856868,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
250,250,BTCUSDT,5m,92730.7,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,139.19857142856821,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
251,251,BTCUSDT,5m,92780.12,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,135.5035714285685,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
252,252,BTCUSDT,5m,92855.91,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,138.55571428571213,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
253,253,BTCUSDT,5m,92863.34,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,137.07999999999862,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
254,254,BTCUSDT,5m,92979.99,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,144.153571428571,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
255,255,BTCUSDT,5m,92921.87,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,140.769285714286,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
256,256,BTCUSDT,5m,92937.39,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,136.27857142857206,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
257,257,BTCUSDT,5m,93065.07,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.28306286034149986,144.44500000000076,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
258,258,BTCUSDT,5m,92980.29,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,152.4214285714292,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
259,259,BTCUSDT,5m,92937.84,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.28306286034149986,146.02785714285815,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
260,260,BTCUSDT,5m,93079.98,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.7283459982983708,True,aligned,0.5,0.9435428678049995,144.86500000000004,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
261,261,BTCUSDT,5m,93032.6,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,142.29857142857094,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
262,262,BTCUSDT,5m,93015.53,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,143.91285714285706,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
263,263,BTCUSDT,5m,93093.03,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,141.53499999999934,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
264,264,BTCUSDT,5m,93079.58,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.6994582718056183,True,aligned,0.5,0.9435428678049995,141.45000000000022,999.955195133375,1000.2718655924461,0.03165843906682051,-0.04480486662498606
265,265,BTCUSDT,5m,93209.38,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.5894701360742148,True,aligned,0.5,0.9435428678049995,140.47857142857225,1000.0193148405066,1000.2718655924461,0.03165843906682051,0.019314840506581277
266,266,BTCUSDT,5m,93212.7,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.7747056507080802,True,aligned,0.5,0.9435428678049995,141.0550000000003,1000.0193148405066,1000.2718655924461,0.03165843906682051,0.019314840506581277
267,267,BTCUSDT,5m,93158.17,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.8401591702386849,True,aligned,0.5,0.9435428739621232,143.32142857142858,1000.0193148405066,1000.2718655924461,0.03165843906682051,0.019314840506581277
268,268,BTCUSDT,5m,93130.88,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.6033230996666651,True,aligned,0.5,0.9435428739621232,136.83999999999858,1000.0193148405066,1000.2718655924461,0.03165843906682051,0.019314840506581277
269,269,BTCUSDT,5m,91754.55,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.28306286034149986,233.07428571428423,999.2609350319592,1000.2718655924461,0.10106557979496719,-0.7390649680407932
270,270,BTCUSDT,5m,92060.39,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.85995936951405,True,aligned,0.5,0.9435428678049995,263.34999999999854,999.2609350319592,1000.2718655924461,0.10106557979496719,-0.7390649680407932
271,271,BTCUSDT,5m,92030.58,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,283.3571428571408,999.2609350319592,1000.2718655924461,0.10106557979496719,-0.7390649680407932
272,272,BTCUSDT,5m,92345.16,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,311.83214285714035,999.2609350319592,1000.2718655924461,0.10106557979496719,-0.7390649680407932
273,273,BTCUSDT,5m,92298.54,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.771323890372826,True,opposed,0.5,0.28306286218863697,318.27642857142615,999.2609350319592,1000.2718655924461,0.10106557979496719,-0.7390649680407932
274,274,BTCUSDT,5m,92540.06,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,320.65499999999884,999.3465449553908,1000.2718655924461,0.10106557979496719,-0.6534550446092453
275,275,BTCUSDT,5m,92188.66,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.5718813935098109,True,aligned,0.5,0.9435428678049995,343.2271428571424,999.3465449553908,1000.2718655924461,0.10106557979496719,-0.6534550446092453
276,276,BTCUSDT,5m,92621.35,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,386.5699999999997,999.3465449553908,1000.2718655924461,0.10106557979496719,-0.6534550446092453
277,277,BTCUSDT,5m,93502.76,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,1.0,True,aligned,0.5,0.9435428678049995,452.67000000000036,999.8520148904555,1000.2718655924461,0.10106557979496719,-0.14798510954449284
278,278,BTCUSDT,5m,92963.71,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,497.01642857142826,999.8520148904555,1000.2718655924461,0.10106557979496719,-0.14798510954449284
279,279,BTCUSDT,5m,92686.36,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,529.5107142857129,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
280,280,BTCUSDT,5m,92357.54,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,547.8592857142846,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
281,281,BTCUSDT,5m,92920.04,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.7418163380389031,True,opposed,0.5,0.28306286034149986,582.3192857142848,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
282,282,BTCUSDT,5m,92552.43,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,606.6171428571428,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
283,283,BTCUSDT,5m,92246.84,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,550.4535714285719,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
284,284,BTCUSDT,5m,92186.23,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,535.211428571429,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
285,285,BTCUSDT,5m,92304.36,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,530.1707142857152,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
286,286,BTCUSDT,5m,92317.19,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,502.97714285714443,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
287,287,BTCUSDT,5m,92601.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,521.0300000000009,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
288,288,BTCUSDT,5m,92319.59,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.9407255995809001,True,opposed,0.5,0.28306286218863697,533.6171428571439,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
289,289,BTCUSDT,5m,92342.33,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,518.74142857143,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
290,290,BTCUSDT,5m,92615.72,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,489.6392857142855,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
291,291,BTCUSDT,5m,92433.83,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,426.2000000000002,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
292,292,BTCUSDT,5m,92373.3,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,384.490714285715,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
293,293,BTCUSDT,5m,92269.06,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,363.3600000000016,999.0883809840615,1000.2718655924461,0.11831629470891035,-0.9116190159385269
294,294,BTCUSDT,5m,91890.79,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,367.01642857142934,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
295,295,BTCUSDT,5m,92032.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,339.12785714285775,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
296,296,BTCUSDT,5m,92236.61,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,328.9242857142859,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
297,297,BTCUSDT,5m,92150.01,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,297.8471428571429,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
298,298,BTCUSDT,5m,92268.45,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,287.3428571428573,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
299,299,BTCUSDT,5m,92506.17,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,279.61857142857167,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
300,300,BTCUSDT,5m,92611.38,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,281.46214285714296,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
301,301,BTCUSDT,5m,92732.48,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.5464199892635927,True,opposed,0.5,0.28306286034149986,265.78071428571485,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
302,302,BTCUSDT,5m,92468.91,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.28306286034149986,253.1949999999997,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
303,303,BTCUSDT,5m,92437.0,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,252.46071428571304,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
304,304,BTCUSDT,5m,92242.24,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,248.0007142857139,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
305,305,BTCUSDT,5m,92354.83,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428739621232,248.53285714285656,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
306,306,BTCUSDT,5m,92337.39,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.7875426800803434,True,aligned,0.5,0.9435428739621232,245.84142857142848,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
307,307,BTCUSDT,5m,92630.48,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,0.9435428678049995,248.24571428571446,998.6713227447914,1000.2718655924461,0.16001078333906624,-1.3286772552086177
