open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-11-04 13:30:00+00:00,103685.53,104243.67,103662.7,104193.56,287.22335,2025-11-04 13:44:59.999000+00:00,29872705.15133960,74909,134.23776000,13962075.57097450,0
2025-11-04 13:45:00+00:00,104193.56,104193.57,103881.52,103924.25,153.32574,2025-11-04 13:59:59.999000+00:00,15946947.55713410,49414,53.62544000,5576649.36016180,0
2025-11-04 14:00:00+00:00,103924.26,104037.18,103709.21,103901.34,254.43088,2025-11-04 14:14:59.999000+00:00,26436720.32446590,59589,109.48265000,11374710.86249070,0
2025-11-04 14:15:00+00:00,103901.34,103974.04,103712.47,103783.35,211.42101,2025-11-04 14:29:59.999000+00:00,21951831.13674930,56715,72.15630000,7491253.96529390,0
2025-11-04 14:30:00+00:00,103783.36,103980.0,102915.05,103929.42,1727.71297,2025-11-04 14:44:59.999000+00:00,178589162.75410670,193692,748.97311000,77454777.46126210,0
2025-11-04 14:45:00+00:00,103929.42,104694.28,103822.5,104500.01,722.25817,2025-11-04 14:59:59.999000+00:00,75306559.11161830,149055,368.16220000,38401687.63710150,0
2025-11-04 15:00:00+00:00,104500.01,104824.18,104072.08,104084.68,464.49231,2025-11-04 15:14:59.999000+00:00,48535806.83201130,127973,233.17447000,24369917.39074090,0
2025-11-04 15:15:00+00:00,104084.68,104842.63,104084.68,104466.01,511.07711,2025-11-04 15:29:59.999000+00:00,53437787.47387360,120571,288.96235000,30211250.60774670,0
2025-11-04 15:30:00+00:00,104466.0,104466.01,103967.41,104114.83,616.00543,2025-11-04 15:44:59.999000+00:00,64161342.04502070,103389,278.18859000,28970518.50486300,0
2025-11-04 15:45:00+00:00,104114.82,104114.83,103185.89,103197.01,680.23827,2025-11-04 15:59:59.999000+00:00,70451807.85351750,122556,270.35623000,27995951.95718810,0
2025-11-04 16:00:00+00:00,103197.02,103500.05,103000.0,103078.91,882.41766,2025-11-04 16:14:59.999000+00:00,91090605.72340250,124234,380.27683000,39255319.07289570,0
2025-11-04 16:15:00+00:00,103078.91,103196.34,102511.0,102740.17,955.01132,2025-11-04 16:29:59.999000+00:00,98192620.82022080,154738,331.17953000,34047318.38449760,0
2025-11-04 16:30:00+00:00,102740.16,103034.55,102575.88,102667.05,530.56326,2025-11-04 16:44:59.999000+00:00,54532967.82044740,128735,248.57963000,25550170.03157020,0
2025-11-04 16:45:00+00:00,102667.05,102789.05,102164.0,102257.7,945.33459,2025-11-04 16:59:59.999000+00:00,96818328.99282530,154499,329.45134000,33743380.80376470,0
2025-11-04 17:00:00+00:00,102257.7,102257.7,101250.0,101339.92,1614.41982,2025-11-04 17:14:59.999000+00:00,164204147.74920970,209926,555.21184000,56457873.17878540,0
2025-11-04 17:15:00+00:00,101339.92,101570.11,100800.0,101356.75,1569.68117,2025-11-04 17:29:59.999000+00:00,158808812.84393970,197446,743.97305000,75291391.03437230,0
2025-11-04 17:30:00+00:00,101356.74,101968.0,101278.41,101366.43,611.80773,2025-11-04 17:44:59.999000+00:00,62166649.15129410,137595,341.64012000,34715194.56880190,0
2025-11-04 17:45:00+00:00,101366.43,101494.0,101088.0,101114.83,427.4993,2025-11-04 17:59:59.999000+00:00,43291345.72497410,118518,176.48064000,17872479.29536340,0
2025-11-04 18:00:00+00:00,101114.82,101140.15,100627.63,100810.98,795.49097,2025-11-04 18:14:59.999000+00:00,80277171.60714120,145232,361.65589000,36499037.85268000,0
2025-11-04 18:15:00+00:00,100810.99,100900.0,100289.33,100704.6,967.46763,2025-11-04 18:29:59.999000+00:00,97281488.05329910,142343,395.23002000,39744481.01763260,0
2025-11-04 18:30:00+00:00,100704.61,101266.0,100010.73,101266.0,1545.07928,2025-11-04 18:44:59.999000+00:00,155288321.99891160,191355,633.59857000,63699770.30071240,0
2025-11-04 18:45:00+00:00,101266.0,101492.74,100540.0,101363.98,793.37276,2025-11-04 18:59:59.999000+00:00,80171533.08531040,146981,417.42301000,42182793.36671520,0
2025-11-04 19:00:00+00:00,101363.97,101565.06,100918.1,101406.03,453.43083,2025-11-04 19:14:59.999000+00:00,45914343.92474520,135188,246.15090000,24925143.44121620,0
2025-11-04 19:15:00+00:00,101406.03,101711.84,101180.0,101306.87,436.19025,2025-11-04 19:29:59.999000+00:00,44250576.41213210,124511,242.03743000,24556006.20677180,0
2025-11-04 19:30:00+00:00,101306.86,101432.02,100682.0,100834.0,385.96917,2025-11-04 19:44:59.999000+00:00,38980167.69940740,100028,184.81388000,18660587.92391090,0
