open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-11-04 09:35:00+00:00,104090.15,104096.14,103774.67,104024.46,99.7564,2025-11-04 09:39:59.999000+00:00,10370347.59319540,20851,48.41070000,5031903.76818360,0
2025-11-04 09:40:00+00:00,104024.46,104027.32,103864.35,103883.92,104.34239,2025-11-04 09:44:59.999000+00:00,10848510.55844660,18240,26.32228000,2736191.14323160,0
2025-11-04 09:45:00+00:00,103883.91,103958.19,103832.45,103884.12,105.9828,2025-11-04 09:49:59.999000+00:00,11011571.62175140,22217,42.93397000,4461022.91611780,0
2025-11-04 09:50:00+00:00,103884.11,103989.18,103665.92,103682.13,135.28245,2025-11-04 09:54:59.999000+00:00,14041349.96102970,28762,36.80578000,3821159.63364750,0
2025-11-04 09:55:00+00:00,103682.12,103974.99,103636.0,103857.96,113.67803,2025-11-04 09:59:59.999000+00:00,11797696.08163980,20162,42.56410000,4418593.83371270,0
2025-11-04 10:00:00+00:00,103857.96,103878.95,103657.67,103716.43,130.93962,2025-11-04 10:04:59.999000+00:00,13584367.19924960,29113,40.49175000,4200259.11336500,0
2025-11-04 10:05:00+00:00,103716.43,103842.31,103716.42,103763.26,97.174,2025-11-04 10:09:59.999000+00:00,10084250.93265140,24406,42.83380000,4445406.02290620,0
2025-11-04 10:10:00+00:00,103763.26,103856.0,103672.7,103678.66,57.83465,2025-11-04 10:14:59.999000+00:00,6000435.89067510,25685,22.78399000,2363980.97085630,0
2025-11-04 10:15:00+00:00,103678.66,103893.59,103678.65,103775.16,69.03463,2025-11-04 10:19:59.999000+00:00,7165246.38568490,22908,36.39996000,3777847.50712280,0
2025-11-04 10:20:00+00:00,103775.17,103836.44,103650.67,103673.65,73.91845,2025-11-04 10:24:59.999000+00:00,7668769.49399760,25153,30.31058000,3144690.42317420,0
2025-11-04 10:25:00+00:00,103673.65,103836.51,103667.84,103745.15,76.25226,2025-11-04 10:29:59.999000+00:00,7910345.18859140,17906,33.59187000,3484571.53802760,0
2025-11-04 10:30:00+00:00,103745.14,103893.59,103721.23,103841.45,54.19045,2025-11-04 10:34:59.999000+00:00,5624850.13824730,22006,27.64963000,2869894.14194250,0
2025-11-04 10:35:00+00:00,103841.45,103878.12,103605.0,103870.33,96.15351,2025-11-04 10:39:59.999000+00:00,9974439.44205640,23374,31.96004000,3315361.52690550,0
2025-11-04 10:40:00+00:00,103870.34,104106.55,103799.45,103832.97,175.09196,2025-11-04 10:44:59.999000+00:00,18204886.72915710,29451,80.20386000,8341248.97578920,0
2025-11-04 10:45:00+00:00,103832.98,103863.67,103653.05,103701.02,79.59216,2025-11-04 10:49:59.999000+00:00,8258113.07914610,26804,35.27146000,3659387.58600030,0
2025-11-04 10:50:00+00:00,103701.03,103837.09,103610.0,103732.43,91.5483,2025-11-04 10:54:59.999000+00:00,9495557.79486660,21014,41.12679000,4265310.63955950,0
2025-11-04 10:55:00+00:00,103732.43,103860.0,103648.0,103816.39,71.5124,2025-11-04 10:59:59.999000+00:00,7420266.48598270,19613,30.53753000,3168472.45520600,0
2025-11-04 11:00:00+00:00,103816.39,103972.26,103774.33,103935.15,141.53976,2025-11-04 11:04:59.999000+00:00,14705637.66279180,21230,78.51256000,8156673.61981310,0
2025-11-04 11:05:00+00:00,103935.15,104169.98,103906.11,104151.07,107.56437,2025-11-04 11:09:59.999000+00:00,11195912.33243200,22401,70.41616000,7329670.18177910,0
2025-11-04 11:10:00+00:00,104151.07,104262.3,104118.05,104200.01,64.61287,2025-11-04 11:14:59.999000+00:00,6731666.36683110,19075,39.95553000,4162661.50183350,0
2025-11-04 11:15:00+00:00,104200.02,104456.0,104133.95,104342.86,160.26645,2025-11-04 11:19:59.999000+00:00,16716809.07438490,33527,88.55020000,9237582.05000500,0
2025-11-04 11:20:00+00:00,104342.85,104481.54,104268.71,104382.85,80.09788,2025-11-04 11:24:59.999000+00:00,8360570.42232040,23304,53.65840000,5601432.52041020,0
2025-11-04 11:25:00+00:00,104382.84,104424.76,104280.45,104310.1,43.98795,2025-11-04 11:29:59.999000+00:00,4589487.23590910,15574,19.20070000,2003291.52012220,0
2025-11-04 11:30:00+00:00,104310.09,104536.55,104275.0,104478.22,84.43181,2025-11-04 11:34:59.999000+00:00,8814419.82290470,22604,41.66291000,4350074.72946000,0
2025-11-04 11:35:00+00:00,104478.21,104699.07,104478.21,104625.16,99.61436,2025-11-04 11:39:59.999000+00:00,10416984.94126830,21364,64.13325000,6706268.85722020,0
2025-11-04 11:40:00+00:00,104625.17,104656.67,104508.25,104601.85,58.32684,2025-11-04 11:44:59.999000+00:00,6099704.26761020,16275,26.98272000,2821885.17392970,0
2025-11-04 11:45:00+00:00,104601.84,104639.46,104470.71,104475.11,39.68712,2025-11-04 11:49:59.999000+00:00,4149268.69313970,20352,19.55256000,2044444.81636690,0
2025-11-04 11:50:00+00:00,104475.11,104584.47,104462.55,104544.66,53.81461,2025-11-04 11:54:59.999000+00:00,5624945.80534420,16710,41.76648000,4365555.98142540,0
2025-11-04 11:55:00+00:00,104544.67,104620.0,104512.4,104584.76,54.14391,2025-11-04 11:59:59.999000+00:00,5661832.31289220,13374,36.16109000,3781531.72905950,0
2025-11-04 12:00:00+00:00,104584.75,104629.99,104488.01,104585.06,61.62334,2025-11-04 12:04:59.999000+00:00,6442699.74837980,23892,35.68520000,3730818.44181840,0
2025-11-04 12:05:00+00:00,104585.06,104638.29,104464.0,104479.42,76.84775,2025-11-04 12:09:59.999000+00:00,8035363.34620840,22099,34.04466000,3559942.20202240,0
2025-11-04 12:10:00+00:00,104479.42,104527.07,104283.1,104340.06,106.12416,2025-11-04 12:14:59.999000+00:00,11076001.30093190,20303,48.15293000,5025718.84235400,0
2025-11-04 12:15:00+00:00,104340.06,104340.06,104131.79,104215.18,169.42614,2025-11-04 12:19:59.999000+00:00,17658704.59623470,24858,76.70035000,7993830.82942480,0
2025-11-04 12:20:00+00:00,104215.19,104317.62,103929.62,103958.21,108.53105,2025-11-04 12:24:59.999000+00:00,11300176.97400080,24658,19.63549000,2045649.63242190,0
2025-11-04 12:25:00+00:00,103958.2,104179.38,103884.0,104121.42,101.23285,2025-11-04 12:29:59.999000+00:00,10530192.88642650,18965,47.79844000,4973449.47250760,0
2025-11-04 12:30:00+00:00,104121.42,104129.21,103952.0,103958.0,111.30807,2025-11-04 12:34:59.999000+00:00,11578465.46712130,16660,28.22916000,2936319.90241750,0
2025-11-04 12:35:00+00:00,103958.0,103988.37,103844.39,103929.62,88.7286,2025-11-04 12:39:59.999000+00:00,9220563.16238820,17524,50.16626000,5213076.75254700,0
2025-11-04 12:40:00+00:00,103929.62,104089.26,103926.06,104040.99,99.70418,2025-11-04 12:44:59.999000+00:00,10371482.48769080,20656,77.48694000,8060309.13478070,0
2025-11-04 12:45:00+00:00,104040.99,104060.0,103900.49,104060.0,110.56475,2025-11-04 12:49:59.999000+00:00,11498885.28709490,16803,78.13552000,8126224.71232820,0
2025-11-04 12:50:00+00:00,104060.0,104060.0,103944.42,103989.74,84.17874,2025-11-04 12:54:59.999000+00:00,8755430.24525190,19084,52.95898000,5507939.89125020,0
2025-11-04 12:55:00+00:00,103989.73,104016.49,103939.92,103952.54,98.68918,2025-11-04 12:59:59.999000+00:00,10261298.59077510,12109,63.74051000,6627572.16130260,0
2025-11-04 13:00:00+00:00,103952.54,104085.52,103866.0,103890.44,88.96455,2025-11-04 13:04:59.999000+00:00,9248064.69557620,23335,35.16796000,3656138.84212290,0
2025-11-04 13:05:00+00:00,103890.43,103891.84,103724.68,103797.44,84.43105,2025-11-04 13:09:59.999000+00:00,8765692.18698950,21469,34.06682000,3536572.30918680,0
2025-11-04 13:10:00+00:00,103797.44,103953.09,103797.43,103844.25,52.34707,2025-11-04 13:14:59.999000+00:00,5437965.15863380,18784,23.70616000,2462611.82095140,0
2025-11-04 13:15:00+00:00,103844.24,103975.21,103801.03,103940.38,50.64494,2025-11-04 13:19:59.999000+00:00,5261382.80495660,16177,27.58775000,2866136.64937230,0
2025-11-04 13:20:00+00:00,103940.37,103974.19,103804.79,103810.8,72.85837,2025-11-04 13:24:59.999000+00:00,7569046.34119900,24577,35.13183000,3649697.50830660,0
2025-11-04 13:25:00+00:00,103810.79,103815.66,103576.0,103685.54,228.50888,2025-11-04 13:29:59.999000+00:00,23682139.50849200,26810,44.02954000,4562941.05493280,0
2025-11-04 13:30:00+00:00,103685.53,103963.31,103662.7,103963.31,97.26656,2025-11-04 13:34:59.999000+00:00,10096345.55082670,29335,44.01231000,4568692.73788000,0
2025-11-04 13:35:00+00:00,103964.0,104162.43,103964.0,104111.92,81.8979,2025-11-04 13:39:59.999000+00:00,8521768.64435960,23165,42.69653000,4442893.09760560,0
2025-11-04 13:40:00+00:00,104111.92,104243.67,104078.1,104193.56,108.05889,2025-11-04 13:44:59.999000+00:00,11254590.95615330,22409,47.52892000,4950489.73548890,0
2025-11-04 13:45:00+00:00,104193.56,104193.57,103923.07,103923.07,68.4222,2025-11-04 13:49:59.999000+00:00,7119313.65811550,20794,17.42247000,1812816.92208750,0
