open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-06-10 23:00:00+00:00,109727.88,110299.73,109600.0,110274.39,620.64617,2025-06-10 23:59:59.999000+00:00,68238477.62866290,114222,319.38120000,35125328.76470070,0
2025-06-11 00:00:00+00:00,110274.39,110274.4,109780.0,109825.54,496.67292,2025-06-11 00:59:59.999000+00:00,54637381.87197010,117126,184.53058000,20300263.97217310,0
2025-06-11 01:00:00+00:00,109825.55,109832.94,109565.1,109605.53,388.64877,2025-06-11 01:59:59.999000+00:00,42625413.55663240,95946,112.69356000,12359330.71918930,0
2025-06-11 02:00:00+00:00,109605.53,109858.22,109533.97,109677.03,257.11312,2025-06-11 02:59:59.999000+00:00,28192867.74332420,60476,108.88104000,11938958.70061310,0
2025-06-11 03:00:00+00:00,109677.03,109858.23,109622.03,109722.95,251.1783,2025-06-11 03:59:59.999000+00:00,27566937.61412920,58608,115.16903000,12641466.15195700,0
2025-06-11 04:00:00+00:00,109722.95,109735.24,109552.68,109562.75,173.09706,2025-06-11 04:59:59.999000+00:00,18978352.49654190,40354,73.30658000,8037312.80889510,0
2025-06-11 05:00:00+00:00,109562.75,109650.59,109430.38,109468.03,198.18742,2025-06-11 05:59:59.999000+00:00,21705857.26676590,45351,56.65899000,6205545.02034220,0
2025-06-11 06:00:00+00:00,109468.04,109679.24,109373.67,109595.01,322.84155,2025-06-11 06:59:59.999000+00:00,35344260.70727230,54446,117.02693000,12811529.32439120,0
2025-06-11 07:00:00+00:00,109595.02,109745.29,109446.73,109446.74,306.34832,2025-06-11 07:59:59.999000+00:00,33570706.08221450,55571,113.83853000,12476568.91868750,0
2025-06-11 08:00:00+00:00,109446.74,109675.69,109446.73,109576.02,413.74462,2025-06-11 08:59:59.999000+00:00,45328783.64982930,54765,147.74006000,16185361.31870240,0
2025-06-11 09:00:00+00:00,109576.03,109603.57,109233.62,109269.83,579.74506,2025-06-11 09:59:59.999000+00:00,63425605.66351280,52549,187.82461000,20549567.42018730,0
2025-06-11 10:00:00+00:00,109269.82,109468.67,109200.0,109373.12,390.96093,2025-06-11 10:59:59.999000+00:00,42739849.01027250,48061,139.01446000,15196970.69954810,0
2025-06-11 11:00:00+00:00,109373.13,109391.75,109193.89,109252.09,249.30459,2025-06-11 11:59:59.999000+00:00,27242629.34964530,32600,84.88187000,9274585.89999180,0
2025-06-11 12:00:00+00:00,109252.1,109927.04,109008.82,109714.87,1297.31517,2025-06-11 12:59:59.999000+00:00,142146614.29220000,214991,665.48991000,72915528.94431110,0
2025-06-11 13:00:00+00:00,109714.87,109900.0,109301.42,109684.0,948.34709,2025-06-11 13:59:59.999000+00:00,103979087.06635890,212721,571.03502000,62614325.35945080,0
2025-06-11 14:00:00+00:00,109684.0,110392.01,109650.94,109866.69,1345.14543,2025-06-11 14:59:59.999000+00:00,148073586.78527210,252012,728.30850000,80168623.29493210,0
2025-06-11 15:00:00+00:00,109866.69,110042.9,109660.72,109735.7,808.45996,2025-06-11 15:59:59.999000+00:00,88791615.94176480,172124,468.53663000,51460267.34614910,0
2025-06-11 16:00:00+00:00,109735.7,109815.84,109341.79,109439.38,689.45368,2025-06-11 16:59:59.999000+00:00,75509852.96814740,159537,338.97074000,37125986.55947910,0
2025-06-11 17:00:00+00:00,109439.38,109768.85,108964.16,108984.72,724.99224,2025-06-11 17:59:59.999000+00:00,79310138.17060160,123273,342.70956000,37503920.53466410,0
2025-06-11 18:00:00+00:00,108984.72,109072.91,108412.01,108807.25,963.32708,2025-06-11 18:59:59.999000+00:00,104736815.84240120,223067,453.17384000,49274223.70075980,0
2025-06-11 19:00:00+00:00,108807.25,108960.0,108576.0,108742.37,459.75917,2025-06-11 19:59:59.999000+00:00,50002926.77631610,150514,220.85977000,24018289.93278580,0
2025-06-11 20:00:00+00:00,108742.37,109001.5,108480.0,108906.44,360.27215,2025-06-11 20:59:59.999000+00:00,39194511.31649470,82393,163.89904000,17834055.89526980,0
2025-06-11 21:00:00+00:00,108906.45,109219.51,108367.94,108508.18,462.92455,2025-06-11 21:59:59.999000+00:00,50336144.36619690,130197,201.23813000,21877204.48533320,0
2025-06-11 22:00:00+00:00,108508.17,108633.38,108064.0,108443.38,692.16947,2025-06-11 22:59:59.999000+00:00,74980275.81846050,175517,285.17230000,30892496.24846040,0
2025-06-11 23:00:00+00:00,108443.38,108691.87,108324.0,108645.12,335.90773,2025-06-11 23:59:59.999000+00:00,36464425.39430570,54815,150.00899000,16284834.74711350,0
2025-06-12 00:00:00+00:00,108645.13,108813.55,108326.55,108705.99,394.62489,2025-06-12 00:59:59.999000+00:00,42863448.63730730,94866,179.74442000,19524581.48388730,0
2025-06-12 01:00:00+00:00,108706.0,108706.0,108258.49,108515.99,531.45564,2025-06-12 01:59:59.999000+00:00,57616419.34794640,111266,292.09373000,31656698.55881490,0
2025-06-12 02:00:00+00:00,108515.99,108759.0,108390.34,108400.52,897.03762,2025-06-12 02:59:59.999000+00:00,97355977.62606970,115718,615.26275000,66769591.60134100,0
2025-06-12 03:00:00+00:00,108400.52,108448.03,107730.0,107860.05,1933.71635,2025-06-12 03:59:59.999000+00:00,208870903.76066440,176192,595.09663000,64327874.32766170,0
2025-06-12 04:00:00+00:00,107860.04,107917.41,107320.0,107765.12,841.46439,2025-06-12 04:59:59.999000+00:00,90565498.07541800,111109,358.55905000,38584643.96393700,0
2025-06-12 05:00:00+00:00,107765.13,107922.43,107593.67,107746.91,355.94523,2025-06-12 05:59:59.999000+00:00,38359050.21683420,64711,163.38447000,17607115.52627620,0
2025-06-12 06:00:00+00:00,107746.91,107993.58,107640.33,107909.02,438.0718,2025-06-12 06:59:59.999000+00:00,47235233.93616450,54775,243.18571000,26219027.32031910,0
2025-06-12 07:00:00+00:00,107909.02,107961.01,107438.65,107633.53,702.19948,2025-06-12 07:59:59.999000+00:00,75595957.78972320,80453,382.02091000,41122849.59646990,0
2025-06-12 08:00:00+00:00,107633.53,107835.83,107440.13,107731.67,406.91931,2025-06-12 08:59:59.999000+00:00,43810126.00145500,91272,207.47789000,22342566.66848880,0
2025-06-12 09:00:00+00:00,107731.67,107771.55,107488.95,107507.35,309.4496,2025-06-12 09:59:59.999000+00:00,33303591.73715520,68833,145.69434000,15680628.32801070,0
2025-06-12 10:00:00+00:00,107507.35,107518.85,107200.0,107323.16,521.81989,2025-06-12 10:59:59.999000+00:00,55997372.46086500,110969,271.32435000,29116301.50227780,0
2025-06-12 11:00:00+00:00,107323.16,107349.31,106874.47,106900.95,628.23956,2025-06-12 11:59:59.999000+00:00,67275271.75277340,114494,237.40658000,25427890.49118830,0
2025-06-12 12:00:00+00:00,106900.95,107431.82,106870.0,106988.54,763.31238,2025-06-12 12:59:59.999000+00:00,81754499.16801780,122055,386.46406000,41399194.84630720,0
2025-06-12 13:00:00+00:00,106988.55,107198.75,106600.0,107070.8,920.69916,2025-06-12 13:59:59.999000+00:00,98462928.84787250,140294,463.30944000,49559247.55085320,0
2025-06-12 14:00:00+00:00,107070.8,107721.17,107070.8,107612.69,862.27021,2025-06-12 14:59:59.999000+00:00,92662749.42666560,162788,459.94476000,49426037.44697830,0
2025-06-12 15:00:00+00:00,107612.7,107822.5,106890.88,107020.95,655.00365,2025-06-12 15:59:59.999000+00:00,70300941.84519750,209936,275.23873000,29545952.08498690,0
2025-06-12 16:00:00+00:00,107020.96,107858.32,106985.38,107744.71,562.58066,2025-06-12 16:59:59.999000+00:00,60494966.09060570,190673,306.41352000,32948279.62246770,0
2025-06-12 17:00:00+00:00,107744.7,108450.16,107702.42,108287.4,769.24972,2025-06-12 17:59:59.999000+00:00,83170860.02327550,169118,469.17838000,50718882.34341260,0
2025-06-12 18:00:00+00:00,108287.4,108419.21,107229.47,107561.35,522.24144,2025-06-12 18:59:59.999000+00:00,56274911.92857490,191919,246.68111000,26584992.75464730,0
2025-06-12 19:00:00+00:00,107561.36,107879.92,106680.0,106788.8,704.93602,2025-06-12 19:59:59.999000+00:00,75644668.09490890,222014,271.11446000,29102331.03787260,0
2025-06-12 20:00:00+00:00,106789.8,106960.77,105772.73,105973.62,2315.98411,2025-06-12 20:59:59.999000+00:00,246075651.82955020,376799,865.46201000,91987633.02967250,0
2025-06-12 21:00:00+00:00,105973.61,106430.39,105860.9,105894.31,679.88503,2025-06-12 21:59:59.999000+00:00,72158723.35317680,225145,338.02537000,35871209.71970750,0
2025-06-12 22:00:00+00:00,105894.32,106225.4,105726.65,105890.7,576.44703,2025-06-12 22:59:59.999000+00:00,61052298.37445280,191846,281.77194000,29843481.94096910,0
2025-06-12 23:00:00+00:00,105890.69,106140.0,105671.72,105671.73,485.11901,2025-06-12 23:59:59.999000+00:00,51407223.76215990,120175,236.37187000,25053499.72389390,0
2025-06-13 00:00:00+00:00,105671.74,105694.0,103213.87,103797.81,5330.14891,2025-06-13 00:59:59.999000+00:00,555697984.76546010,810644,2158.34528000,224834171.63871440,0
2025-06-13 01:00:00+00:00,103797.81,103938.59,102664.31,103773.65,3550.75225,2025-06-13 01:59:59.999000+00:00,366598367.72070440,564660,1607.21848000,166012901.02740130,0
2025-06-13 02:00:00+00:00,103773.65,103976.64,103065.58,103641.21,1362.18578,2025-06-13 02:59:59.999000+00:00,141166049.44099630,311240,649.78532000,67339489.21357950,0
2025-06-13 03:00:00+00:00,103641.2,104590.0,103605.12,104277.22,1292.28749,2025-06-13 03:59:59.999000+00:00,134614195.96217820,228842,708.03846000,73753295.57680040,0
2025-06-13 04:00:00+00:00,104277.22,104506.36,103782.75,104404.52,700.3376,2025-06-13 04:59:59.999000+00:00,72925324.21273910,182992,349.25551000,36375709.28638540,0
2025-06-13 05:00:00+00:00,104404.52,104450.0,104000.0,104002.25,650.15589,2025-06-13 05:59:59.999000+00:00,67790951.13707920,134804,264.01392000,27529409.40674460,0
2025-06-13 06:00:00+00:00,104002.26,104722.5,103825.11,104704.26,812.26154,2025-06-13 06:59:59.999000+00:00,84656809.65785910,159046,500.29892000,52167818.14252000,0
2025-06-13 07:00:00+00:00,104704.27,104970.12,104376.43,104895.0,1192.2614,2025-06-13 07:59:59.999000+00:00,124841429.28323440,189463,772.36320000,80884221.58866260,0
2025-06-13 08:00:00+00:00,104895.01,105434.34,104690.85,104739.45,1404.55532,2025-06-13 08:59:59.999000+00:00,147644656.71277030,197145,911.57488000,95841637.05147850,0
2025-06-13 09:00:00+00:00,104739.44,104916.0,104500.0,104830.36,688.51868,2025-06-13 09:59:59.999000+00:00,72065877.46758390,155631,297.62687000,31156208.64266540,0
2025-06-13 10:00:00+00:00,104830.36,104925.1,104425.79,104874.01,531.07719,2025-06-13 10:59:59.999000+00:00,55616177.22087860,139835,289.36251000,30306217.30445810,0
2025-06-13 11:00:00+00:00,104874.0,105045.79,104640.0,105039.48,522.51084,2025-06-13 11:59:59.999000+00:00,54796551.29750520,127087,242.90203000,25475858.00126280,0
2025-06-13 12:00:00+00:00,105039.48,105290.14,104822.36,104852.29,768.82163,2025-06-13 12:59:59.999000+00:00,80763881.56499900,173091,383.61938000,40299799.85545570,0
2025-06-13 13:00:00+00:00,104852.28,105300.0,104674.14,104732.44,853.87525,2025-06-13 13:59:59.999000+00:00,89628171.10014060,250689,313.76219000,32922201.93472240,0
2025-06-13 14:00:00+00:00,104732.82,105011.76,104118.0,104970.74,1137.70532,2025-06-13 14:59:59.999000+00:00,118931708.08536440,299539,578.21955000,60458060.13878400,0
2025-06-13 15:00:00+00:00,104970.74,105747.47,104860.0,105436.87,1140.75299,2025-06-13 15:59:59.999000+00:00,120324880.87813060,302388,655.96598000,69194501.58515520,0
2025-06-13 16:00:00+00:00,105436.87,105981.0,105308.83,105783.66,1087.38893,2025-06-13 16:59:59.999000+00:00,114987763.88170510,198777,614.48079000,64997871.69733180,0
2025-06-13 17:00:00+00:00,105783.65,105783.65,104867.65,105390.94,775.10222,2025-06-13 17:59:59.999000+00:00,81624551.32812990,216175,290.58640000,30594087.37671270,0
2025-06-13 18:00:00+00:00,105390.94,105480.0,104668.73,105193.04,631.03278,2025-06-13 18:59:59.999000+00:00,66257575.66762450,236496,277.56562000,29142376.16408840,0
2025-06-13 19:00:00+00:00,105193.04,105436.9,104900.0,105110.0,457.01476,2025-06-13 19:59:59.999000+00:00,48051282.28663210,205686,202.82500000,21329280.60132740,0
2025-06-13 20:00:00+00:00,105110.01,105508.34,105020.87,105424.0,385.01118,2025-06-13 20:59:59.999000+00:00,40521683.66793890,152715,224.77756000,23657977.73757220,0
