bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,atr,equity,peak_equity,max_drawdown_pct,pnl_total
224,224,BTCUSDT,5m,93209.99,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,129.76357142856952,1000.0,1000.0,0.0,0.0
225,225,BTCUSDT,5m,93358.79,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,129.48142857142582,1000.0,1000.0,0.0,0.0
226,226,BTCUSDT,5m,93214.08,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.9098479508936728,131.45428571428263,1000.0,1000.0,0.0,0.0
227,227,BTCUSDT,5m,93120.2,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,140.8399999999965,1000.0,1000.0,0.0,0.0
228,228,BTCUSDT,5m,92989.65,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,150.12285714285514,1000.0,1000.0,0.0,0.0
229,229,BTCUSDT,5m,92944.72,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,148.8407142857125,1000.0,1000.0,0.0,0.0
230,230,BTCUSDT,5m,93018.42,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,153.24428571428456,1000.0,1000.0,0.0,0.0
231,231,BTCUSDT,5m,93034.58,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,153.96571428571355,1000.0,1000.0,0.0,0.0
232,232,BTCUSDT,5m,92939.4,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,158.40142857142823,1000.0,1000.0,0.0,0.0
233,233,BTCUSDT,5m,92910.0,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.7125275502633447,147.20999999999913,1000.0,1000.0,0.0,0.0
234,234,BTCUSDT,5m,92942.54,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,148.5235714285705,1000.0,1000.0,0.0,0.0
235,235,BTCUSDT,5m,92751.28,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.7440900515247848,152.26928571428496,1000.0,1000.0,0.0,0.0
236,236,BTCUSDT,5m,92867.01,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.5758869727411824,163.9257142857137,1000.0,1000.0,0.0,0.0
237,237,BTCUSDT,5m,93002.8,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,1.0,171.13571428571387,1000.0,1000.0,0.0,0.0
238,238,BTCUSDT,5m,92995.32,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.5942137224185792,170.355714285714,1000.0,1000.0,0.0,0.0
239,239,BTCUSDT,5m,92995.95,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,167.3785714285706,1000.0,1000.0,0.0,0.0
240,240,BTCUSDT,5m,92982.73,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,158.14071428571333,1000.0,1000.0,0.0,0.0
241,241,BTCUSDT,5m,92912.41,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,153.18714285714148,1000.0,1000.0,0.0,0.0
242,242,BTCUSDT,5m,92991.59,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,147.5799999999976,1000.0,1000.0,0.0,0.0
243,243,BTCUSDT,5m,92956.59,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.803471436162357,143.14285714285506,1000.0,1000.0,0.0,0.0
244,244,BTCUSDT,5m,93005.68,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,136.18571428571158,1000.0,1000.0,0.0,0.0
245,245,BTCUSDT,5m,93056.81,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,142.53642857142611,1000.0,1000.0,0.0,0.0
246,246,BTCUSDT,5m,92908.83,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,148.87357142856905,1000.0,1000.0,0.0,0.0
247,247,BTCUSDT,5m,92882.92,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,149.19142857142702,1000.0,1000.0,0.0,0.0
248,248,BTCUSDT,5m,92834.47,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,146.82285714285536,1000.0,1000.0,0.0,0.0
249,249,BTCUSDT,5m,92836.76,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,146.08857142856868,1000.0,1000.0,0.0,0.0
250,250,BTCUSDT,5m,92730.7,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,139.19857142856821,1000.0,1000.0,0.0,0.0
251,251,BTCUSDT,5m,92780.12,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,135.5035714285685,1000.0,1000.0,0.0,0.0
252,252,BTCUSDT,5m,92855.91,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,138.55571428571213,1000.0,1000.0,0.0,0.0
253,253,BTCUSDT,5m,92863.34,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,137.07999999999862,1000.0,1000.0,0.0,0.0
254,254,BTCUSDT,5m,92979.99,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,144.153571428571,1000.0,1000.0,0.0,0.0
255,255,BTCUSDT,5m,92921.87,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,140.769285714286,1000.0,1000.0,0.0,0.0
256,256,BTCUSDT,5m,92937.39,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,136.27857142857206,1000.0,1000.0,0.0,0.0
257,257,BTCUSDT,5m,93065.07,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,1.0,144.44500000000076,1000.0,1000.0,0.0,0.0
258,258,BTCUSDT,5m,92980.29,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,152.4214285714292,1000.0,1000.0,0.0,0.0
259,259,BTCUSDT,5m,92937.84,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,1.0,146.02785714285815,1000.0,1000.0,0.0,0.0
260,260,BTCUSDT,5m,93079.98,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.7283459982983708,144.86500000000004,1000.0,1000.0,0.0,0.0
261,261,BTCUSDT,5m,93032.6,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,142.29857142857094,1000.0,1000.0,0.0,0.0
262,262,BTCUSDT,5m,93015.53,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,143.91285714285706,1000.0,1000.0,0.0,0.0
263,263,BTCUSDT,5m,93093.03,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,141.53499999999934,1000.0,1000.0,0.0,0.0
264,264,BTCUSDT,5m,93079.58,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.6994582718056183,141.45000000000022,1000.0,1000.0,0.0,0.0
265,265,BTCUSDT,5m,93209.38,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.5894701360742148,140.47857142857225,1000.0,1000.0,0.0,0.0
266,266,BTCUSDT,5m,93212.7,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.7747056507080802,141.0550000000003,1000.0,1000.0,0.0,0.0
267,267,BTCUSDT,5m,93158.17,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.8401591702386849,143.32142857142858,1000.0,1000.0,0.0,0.0
268,268,BTCUSDT,5m,93130.88,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.6033230996666651,136.83999999999858,1000.0,1000.0,0.0,0.0
269,269,BTCUSDT,5m,91754.55,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,1.0,233.07428571428423,1000.0,1000.0,0.0,0.0
270,270,BTCUSDT,5m,92060.39,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.85995936951405,263.34999999999854,1000.0,1000.0,0.0,0.0
271,271,BTCUSDT,5m,92030.58,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,283.3571428571408,1000.0,1000.0,0.0,0.0
272,272,BTCUSDT,5m,92345.16,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,311.83214285714035,1000.0,1000.0,0.0,0.0
273,273,BTCUSDT,5m,92298.54,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.771323890372826,318.27642857142615,1000.0,1000.0,0.0,0.0
274,274,BTCUSDT,5m,92540.06,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,320.65499999999884,1000.0,1000.0,0.0,0.0
275,275,BTCUSDT,5m,92188.66,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.5718813935098109,343.2271428571424,1000.0,1000.0,0.0,0.0
276,276,BTCUSDT,5m,92621.35,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,386.5699999999997,1000.0,1000.0,0.0,0.0
277,277,BTCUSDT,5m,93502.76,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,1.0,452.67000000000036,1000.0,1000.0,0.0,0.0
278,278,BTCUSDT,5m,92963.71,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,497.01642857142826,1000.0,1000.0,0.0,0.0
279,279,BTCUSDT,5m,92686.36,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,529.5107142857129,1000.0,1000.0,0.0,0.0
280,280,BTCUSDT,5m,92357.54,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,547.8592857142846,1000.0,1000.0,0.0,0.0
281,281,BTCUSDT,5m,92920.04,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.7418163380389031,582.3192857142848,1000.0,1000.0,0.0,0.0
282,282,BTCUSDT,5m,92552.43,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,606.6171428571428,1000.0,1000.0,0.0,0.0
283,283,BTCUSDT,5m,92246.84,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,550.4535714285719,1000.0,1000.0,0.0,0.0
284,284,BTCUSDT,5m,92186.23,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,535.211428571429,1000.0,1000.0,0.0,0.0
285,285,BTCUSDT,5m,92304.36,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,530.1707142857152,1000.0,1000.0,0.0,0.0
286,286,BTCUSDT,5m,92317.19,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,502.97714285714443,1000.0,1000.0,0.0,0.0
287,287,BTCUSDT,5m,92601.82,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,521.0300000000009,1000.0,1000.0,0.0,0.0
288,288,BTCUSDT,5m,92319.59,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.9407255995809001,533.6171428571439,1000.0,1000.0,0.0,0.0
289,289,BTCUSDT,5m,92342.33,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,518.74142857143,1000.0,1000.0,0.0,0.0
290,290,BTCUSDT,5m,92615.72,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,489.6392857142855,1000.0,1000.0,0.0,0.0
291,291,BTCUSDT,5m,92433.83,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,426.2000000000002,1000.0,1000.0,0.0,0.0
292,292,BTCUSDT,5m,92373.3,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,384.490714285715,1000.0,1000.0,0.0,0.0
293,293,BTCUSDT,5m,92269.06,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,363.3600000000016,1000.0,1000.0,0.0,0.0
294,294,BTCUSDT,5m,91890.79,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,367.01642857142934,1000.0,1000.0,0.0,0.0
295,295,BTCUSDT,5m,92032.82,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,339.12785714285775,1000.0,1000.0,0.0,0.0
296,296,BTCUSDT,5m,92236.61,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,328.9242857142859,1000.0,1000.0,0.0,0.0
297,297,BTCUSDT,5m,92150.01,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,297.8471428571429,1000.0,1000.0,0.0,0.0
298,298,BTCUSDT,5m,92268.45,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,287.3428571428573,1000.0,1000.0,0.0,0.0
299,299,BTCUSDT,5m,92506.17,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,279.61857142857167,1000.0,1000.0,0.0,0.0
300,300,BTCUSDT,5m,92611.38,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,281.46214285714296,1000.0,1000.0,0.0,0.0
301,301,BTCUSDT,5m,92732.48,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,0.5464199892635927,265.78071428571485,1000.0,1000.0,0.0,0.0
302,302,BTCUSDT,5m,92468.91,hold,0.5,0.5,0.5,0.5,0.5,0.5,short,1.0,253.1949999999997,1000.0,1000.0,0.0,0.0
303,303,BTCUSDT,5m,92437.0,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,252.46071428571304,1000.0,1000.0,0.0,0.0
304,304,BTCUSDT,5m,92242.24,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,248.0007142857139,1000.0,1000.0,0.0,0.0
305,305,BTCUSDT,5m,92354.83,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,248.53285714285656,1000.0,1000.0,0.0,0.0
306,306,BTCUSDT,5m,92337.39,hold,0.5,0.5,0.5,0.5,0.5,0.5,long,0.7875426800803434,245.84142857142848,1000.0,1000.0,0.0,0.0
307,307,BTCUSDT,5m,92630.48,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,248.24571428571446,1000.0,1000.0,0.0,0.0
308,308,BTCUSDT,5m,92260.57,hold,0.5,0.5,0.5,0.5,0.5,0.5,none,0.0,253.00285714285772,1000.0,1000.0,0.0,0.0
