bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
241,241,BTCUSDT,5m,91408.48,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.7202248208900904,True,opposed,0.5,0.3,96.97857142857018,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
242,242,BTCUSDT,5m,91387.96,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,98.79428571428434,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
243,243,BTCUSDT,5m,91369.11,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.7688214769581703,True,opposed,0.5,0.3,94.18285714285594,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
244,244,BTCUSDT,5m,91300.69,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.3,94.04285714285548,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
245,245,BTCUSDT,5m,91397.26,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,94.4985714285701,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
246,246,BTCUSDT,5m,91423.16,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,89.40357142857101,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
247,247,BTCUSDT,5m,91400.96,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,80.96499999999962,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
248,248,BTCUSDT,5m,91399.19,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,77.09142857142744,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
249,249,BTCUSDT,5m,91498.38,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,80.10857142857068,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
250,250,BTCUSDT,5m,91481.34,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.564279893859196,True,opposed,0.5,0.3,82.60857142857068,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
251,251,BTCUSDT,5m,91261.01,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.6083477334965187,True,opposed,0.5,0.3,95.32357142857134,1000.1051922128254,1000.1990705578562,0.009385966033587323,0.10519221282538638
252,252,BTCUSDT,5m,91147.17,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.3,103.46428571428467,1000.0053176924071,1000.1990705578562,0.019371430263485135,0.0053176924070612586
253,253,BTCUSDT,5m,91066.9,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,1.0,True,opposed,0.5,0.3,103.39071428571333,1000.0053176924071,1000.1990705578562,0.019371430263485135,0.0053176924070612586
254,254,BTCUSDT,5m,90958.03,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.6299485273145581,True,opposed,0.5,0.3,104.52642857142824,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
255,255,BTCUSDT,5m,90925.49,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.8578562559625357,True,opposed,0.5,0.3,99.95357142857081,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
256,256,BTCUSDT,5m,90910.87,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,1.0,True,opposed,0.5,0.3,102.2835714285715,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
257,257,BTCUSDT,5m,91016.76,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,109.65928571428542,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
258,258,BTCUSDT,5m,91024.28,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.5483901735843721,True,aligned,0.5,1.0,111.75142857142886,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
259,259,BTCUSDT,5m,91125.77,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,119.65071428571433,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
260,260,BTCUSDT,5m,91144.61,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,126.730714285714,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
261,261,BTCUSDT,5m,91179.89,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.6460087813200474,True,aligned,0.5,1.0,132.57142857142753,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
262,262,BTCUSDT,5m,91148.1,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,132.346428571429,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
263,263,BTCUSDT,5m,91080.05,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,1.0,True,aligned,0.5,1.0,132.865714285715,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
264,264,BTCUSDT,5m,91181.36,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,139.46571428571562,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
