timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-24T14:35:15.909278,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:36:17.085852,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:37:18.390482,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:38:19.492291,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:39:20.895520,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:48:11.999899,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:49:13.423629,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:50:14.735877,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:51:16.153340,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:52:17.359658,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:53:18.659551,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:54:19.932438,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:55:21.302258,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:56:22.678482,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:57:24.087720,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:58:26.896638,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T14:59:28.127459,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:00:29.444416,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:01:30.750205,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:02:31.871871,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:03:33.020243,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
