timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-25T19:35:34.871586,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:36:30.287947,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:36:37.957692,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:37:33.441177,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:37:41.174739,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:38:36.317371,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:38:43.976378,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:39:39.324751,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:39:47.018038,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:40:44.977297,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:40:45.540411,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:40:50.112067,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:41:53.951636,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:41:54.449552,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:41:56.075056,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:43:02.069603,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:43:02.069602,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T19:43:04.096566,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T20:07:21.226601,BTCUSDT,5m,HOLD,0.5092041735390639,p_buy_ema,,,0.5092041735390639,0.5092041735390639
2025-12-25T21:34:19.506887,BTCUSDT,5m,HOLD,0.5445509552955627,p_buy_ema,,,0.5445509552955627,0.5445509552955627
2025-12-25T21:35:20.557622,BTCUSDT,5m,HOLD,0.5445509552955627,p_buy_ema,,,0.5445509552955627,0.5445509552955627
2025-12-25T21:36:21.827341,BTCUSDT,5m,HOLD,0.5445509552955627,p_buy_ema,,,0.5445509552955627,0.5445509552955627
2025-12-25T21:37:22.845569,BTCUSDT,5m,HOLD,0.5445509552955627,p_buy_ema,,,0.5445509552955627,0.5445509552955627
2025-12-26T14:23:52.742829,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T14:24:56.284499,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T14:25:58.923090,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T14:27:01.454804,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T15:00:27.623850,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T15:01:30.736603,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T15:02:33.045100,BTCUSDT,1m,HOLD,0.5,p_buy_ema,,,0.5,0.5
2025-12-26T15:12:07.143387,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:13:09.344234,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:14:11.579030,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:15:13.811283,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:16:16.116725,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:17:18.352288,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:18:20.727005,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:19:23.127369,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:20:25.348834,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:21:28.447407,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T15:22:30.778025,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T18:39:54.850317,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T18:40:57.281107,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T20:20:49.681915,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T20:21:52.335121,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T20:22:54.644840,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T20:23:56.994674,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-26T20:31:37.169399,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:08:28.307726,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:09:31.480983,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:19:59.263291,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:21:29.284077,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:22:33.373333,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:23:37.560130,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:24:41.904988,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:25:45.958169,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:26:50.251303,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:27:54.570774,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:29:00.518431,BTCUSDT,1m,HOLD,0.4899772280728648,p_buy_ema,,,0.4899772280728648,0.4899772280728648
2025-12-27T09:33:22.831584,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T09:34:28.143720,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
