open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1764519300000,91499.99,91571.62,91475.67,91553.57,34.63546,1764519599999,3169616.2442857,6605,12.58955,1152168.5137652,0
1764519600000,91553.57,91762.47,91553.57,91707.92,71.53881,1764519899999,6558826.746341,12539,51.47321,4718462.5979812,0
1764519900000,91707.92,91780.75,91707.92,91754.67,27.61982,1764520199999,2534330.5022534,8565,19.74929,1812154.9118394,0
1764520200000,91754.67,91768.94,91640.43,91640.43,13.59673,1764520499999,1246677.8802461,7091,4.76207,436583.4694688,0
1764520500000,91640.44,91730.39,91640.44,91730.39,16.26672,1764520799999,1491358.3870107,4847,8.25732,757057.4040933,0
1764520800000,91730.39,91750.0,91679.32,91700.0,15.39659,1764521099999,1412199.3241665,6097,4.35718,399656.3826042,0
1764521100000,91700.0,91830.0,91685.77,91830.0,52.86255,1764521399999,4852748.7671225,8035,41.48945,3808697.3151541,0
1764521400000,91830.0,91850.0,91806.04,91823.35,22.85661,1764521699999,2099025.7512926,5976,8.68191,797267.2302732,0
1764521700000,91823.35,91825.18,91774.0,91825.18,9.64901,1764521999999,885783.068105,4368,4.58714,421095.2314619,0
1764522000000,91825.18,91825.18,91606.81,91620.0,38.87296,1764522299999,3564381.7540394,9997,4.74868,435601.5788813,0
1764522300000,91620.0,91652.07,91530.0,91530.0,39.69217,1764522599999,3634861.0708082,7305,8.0671,738839.0939884,0
1764522600000,91530.01,91530.01,91354.17,91413.66,55.52356,1764522899999,5076775.606875,12359,18.48057,1689553.8833097,0
1764522900000,91413.66,91515.93,91405.6,91492.89,44.01876,1764523199999,4026731.0745271,8104,28.16429,2576355.5596747,0
1764523200000,91492.89,91492.89,91363.36,91402.36,20.77375,1764523499999,1898987.6680189,7535,10.84168,990968.2481619,0
1764523500000,91402.37,91418.85,91354.2,91386.27,19.04137,1764523799999,1740089.8389534,5249,9.314,851044.9024337,0
1764523800000,91386.27,91430.0,91350.85,91350.85,15.12543,1764524099999,1382277.0635155,4992,3.69088,337336.5778539,0
1764524100000,91350.86,91469.73,91313.26,91456.13,27.70365,1764524399999,2531332.2084818,7385,16.20264,1480524.8811854,0
1764524400000,91456.13,91529.68,91452.32,91482.69,10.99077,1764524699999,1005474.6618147,5445,7.05474,645367.1980776,0
1764524700000,91482.69,91549.6,91482.68,91533.06,11.56041,1764524999999,1057966.9464315,4772,8.17152,747812.930264,0
1764525000000,91533.06,91533.07,91471.56,91475.35,29.51907,1764525299999,2701259.7155014,4229,6.18263,565650.2638431,0
1764525300000,91475.34,91507.35,91475.34,91488.19,9.72997,1764525599999,890247.9032982,2672,6.43615,588872.7077381,0
1764525600000,91488.2,91488.2,91310.17,91310.17,14.81243,1764525899999,1353734.9262278,6928,4.2024,384100.9946039,0
1764525900000,91310.18,91340.0,91159.42,91212.44,72.75625,1764526199999,6637622.2156375,10345,21.1607,1931158.0072292,0
1764526200000,91212.45,91323.55,91212.44,91303.56,32.23102,1764526499999,2942723.6333387,4582,29.35625,2680275.3226692,0
1764526500000,91303.55,91347.84,91236.0,91324.15,15.21238,1764526799999,1388725.8469852,7004,11.22839,1025039.1651675,0
1764526800000,91324.14,91405.39,91324.14,91360.0,15.2579,1764527099999,1394077.3802136,8094,11.16084,1019782.9541761,0
1764527100000,91360.0,91394.74,91356.47,91394.73,6.25405,1764527399999,571460.9141398,2778,4.53162,414072.8401092,0
1764527400000,91394.74,91416.0,91337.58,91400.01,14.25427,1764527699999,1302313.2022468,4818,5.57896,509744.1013662,0
1764527700000,91400.0,91428.18,91352.13,91420.8,16.92581,1764527999999,1547150.4008307,4271,9.34762,854401.5622031,0
1764528000000,91420.79,91420.79,91336.0,91387.61,21.27175,1764528299999,1943330.4954268,5621,15.44723,1411183.6518548,0
1764528300000,91387.62,91429.94,91374.09,91398.27,7.06346,1764528599999,645626.8260306,5283,3.41923,312511.9117337,0
1764528600000,91398.26,91477.05,91397.3,91461.33,15.4351,1764528899999,1411526.4161137,4023,9.85269,901086.4132666,0
1764528900000,91461.34,91477.05,91442.11,91459.9,8.25704,1764529199999,755177.1423854,3920,3.96074,362277.6528431,0
1764529200000,91459.91,91484.04,91422.97,91431.74,11.5109,1764529499999,1052632.1273307,6152,4.97544,454949.5811922,0
1764529500000,91431.74,91453.58,91424.6,91453.58,9.54532,1764529799999,872778.2144216,3100,6.12673,560174.4985616,0
1764529800000,91453.57,91470.29,91407.3,91454.68,20.45717,1764530099999,1870674.7959267,3238,3.9526,361404.1415883,0
1764530100000,91454.69,91500.0,91401.93,91401.94,9.38309,1764530399999,858144.2308454,5554,3.82538,349911.5804275,0
1764530400000,91401.93,91401.94,91346.16,91373.81,6.86258,1764530699999,627020.4768764,4308,3.69327,337418.4042338,0
1764530700000,91373.8,91396.0,91298.4,91346.67,26.75032,1764530999999,2443513.6261634,6104,4.28134,391080.780841,0
1764531000000,91346.67,91354.57,91310.0,91328.26,7.24823,1764531299999,662018.5090811,3917,2.00375,183002.9135163,0
1764531300000,91328.25,91476.98,91328.25,91467.3,16.43123,1764531599999,1502080.0164383,6828,9.8206,897618.3953775,0
1764531600000,91467.3,91476.99,91449.88,91449.89,14.21743,1764531899999,1300356.7100517,1898,4.28174,391640.3713754,0
1764531900000,91449.88,91492.47,91428.36,91435.72,15.72182,1764532199999,1437992.0413346,4065,6.68174,611160.9374353,0
1764532200000,91435.73,91450.24,91427.39,91440.59,10.86682,1764532499999,993654.6229968,2541,6.81326,622990.5948519,0
1764532500000,91440.58,91481.96,91440.58,91460.79,9.56583,1764532799999,874902.8533962,2961,7.33234,670606.7697533,0
1764532800000,91460.79,91469.82,91420.0,91469.82,10.22659,1764533099999,935139.9472437,2767,3.35962,307214.0000712,0
1764533100000,91469.82,91575.99,91469.81,91575.98,17.46835,1764533399999,1599058.8929418,6169,12.19525,1116269.4817807,0
1764533400000,91575.98,91626.75,91562.31,91563.0,29.27736,1764533699999,2681609.1107364,5644,18.69781,1712528.7972103,0
1764533700000,91562.99,91562.99,91443.86,91493.57,29.46395,1764533999999,2695124.6399976,4999,4.18722,383095.8354855,0
1764534000000,91493.57,91493.57,91374.92,91391.0,24.69655,1764534299999,2257754.3537169,6383,6.06047,553863.56234,0
1764534300000,91390.99,91391.0,91305.18,91313.35,12.14409,1764534599999,1109246.1842212,5746,3.1728,289779.3627026,0
1764534600000,91313.35,91334.35,91213.82,91213.83,21.97274,1764534899999,2005437.050721,4041,5.10043,465667.7909163,0
1764534900000,91213.83,91232.99,91207.82,91218.93,11.26331,1764535199999,1027461.2594369,3418,5.76488,525866.159022,0
1764535200000,91218.93,91289.42,91178.0,91278.04,29.12488,1764535499999,2657315.2123298,7712,19.79155,1805872.0487709,0
1764535500000,91278.04,91374.31,91258.14,91327.68,34.56773,1764535799999,3156682.2038513,8314,24.62783,2248938.5570193,0
1764535800000,91327.68,91327.68,91265.08,91302.33,31.2583,1764536099999,2853689.6767277,5256,26.60687,2429002.2430279,0
1764536100000,91302.33,91341.36,91302.33,91315.6,9.12397,1764536399999,833281.3379663,4219,4.22695,386030.1769607,0
1764536400000,91315.59,91332.18,91264.72,91292.05,12.10344,1764536699999,1105037.6554015,5753,5.04789,460871.5907924,0
1764536700000,91292.04,91317.75,91248.47,91248.48,10.17454,1764536999999,928781.2625555,6102,4.09791,374090.2726547,0
1764537000000,91248.47,91248.48,91000.0,91166.74,124.27726,1764537299999,11318667.2841527,14425,30.11378,2743001.1629686,0
1764537300000,91166.74,91235.15,91072.98,91072.98,36.37253,1764537599999,3316104.9530145,9931,25.70291,2343486.0046417,0
1764537600000,91072.98,91080.62,90888.48,90957.44,64.35472,1764537899999,5853965.5756441,13829,14.58025,1326298.9342903,0
1764537900000,90957.44,91075.57,90957.44,91074.85,32.50469,1764538199999,2958454.9415789,7364,20.02825,1823253.7125582,0
1764538200000,91074.86,91205.47,91044.38,91126.15,71.76378,1764538499999,6540283.8480664,9914,48.98165,4463961.0905136,0
1764538500000,91126.15,91186.8,91103.61,91103.61,30.21712,1764538799999,2754326.3903372,9381,20.46544,1865364.87338,0
1764538800000,91103.61,91110.48,91049.14,91067.05,52.25097,1764539099999,4758472.4975925,3660,7.95555,724443.0758925,0
1764539100000,91067.05,91151.0,91067.04,91109.19,19.68295,1764539399999,1792972.8847353,5639,14.70013,1338893.5112191,0
1764539400000,91109.19,91174.63,91108.45,91174.62,15.83036,1764539699999,1442550.0201639,4867,9.35975,852912.3730427,0
1764539700000,91174.62,91186.8,91163.7,91174.22,27.57528,1764539999999,2514374.7238213,3235,25.25238,2302578.0442699,0
1764540000000,91174.23,91274.72,91174.23,91269.7,17.33796,1764540299999,1581609.6526302,7136,12.68256,1156906.5803793,0
1764540300000,91269.71,91326.89,91247.29,91292.06,11.31382,1764540599999,1032825.8567682,6757,5.89431,538042.1954822,0
1764540600000,91292.05,91315.61,91275.42,91275.43,23.85811,1764540899999,2178353.3750796,3745,8.334,760906.3729452,0
1764540900000,91275.42,91351.61,91250.58,91251.84,72.28556,1764541199999,6600649.2008716,7067,26.44161,2414997.884361,0
1764541200000,91251.83,91261.26,91200.0,91229.63,12.15187,1764541499999,1108488.4260981,4704,6.52487,595181.8446198,0
1764541500000,91229.63,91298.17,91229.63,91230.16,7.40648,1764541799999,675944.0156231,4751,3.10403,283274.043977,0
1764541800000,91230.16,91230.17,91100.0,91100.01,16.14774,1764542099999,1471938.4909649,9222,3.07557,280333.8959174,0
1764542100000,91100.0,91172.89,91049.22,91079.99,39.90355,1764542399999,3634214.7032072,6315,7.61883,694004.7000022,0
1764542400000,91079.99,91195.94,91079.98,91089.98,16.81434,1764542699999,1532331.0839178,7827,7.99146,728208.3306923,0
1764542700000,91089.98,91165.18,91049.69,91092.49,19.67052,1764542999999,1792053.9863475,8077,12.14364,1106156.8548877,0
1764543000000,91092.5,91192.91,91092.49,91192.91,8.93107,1764543299999,814120.2350055,7712,5.8679,534889.5893324,0
1764543300000,91192.91,91292.05,91168.79,91225.28,18.10086,1764543599999,1651001.58209,9570,9.35914,853609.5043011,0
1764543600000,91225.28,91256.36,91042.12,91042.13,38.17011,1764543899999,3480499.6715931,17921,19.06255,1738304.6325248,0
1764543900000,91042.13,91066.01,90870.99,90908.68,81.46508,1764544199999,7408262.5120085,17852,17.413,1583760.6636423,0
1764544200000,90908.68,91010.01,90885.83,90972.96,28.29327,1764544499999,2573331.7409763,12002,13.33558,1212877.3946662,0
1764544500000,90972.97,90972.97,90870.99,90878.57,18.83067,1764544799999,1711929.162557,11409,8.33244,757415.3469961,0
1764544800000,90878.58,90924.52,90816.18,90888.48,31.92522,1764545099999,2900658.9631214,10020,12.45368,1131391.9002946,0
1764545100000,90888.49,90888.49,90650.0,90660.45,70.43987,1764545399999,6390409.4491412,17679,18.95509,1719371.8992933,0
1764545400000,90660.46,90717.14,90579.39,90601.18,46.30825,1764545699999,4196548.8988946,20235,14.76514,1338198.6536943,0
1764545700000,90601.18,90643.48,90520.21,90520.24,68.41765,1764545999999,6196302.3933181,15864,20.65676,1870766.1010492,0
1764546000000,90520.24,90677.16,90509.22,90654.27,103.8629,1764546299999,9409356.1181409,10513,80.14942,7261080.1869293,0
1764546300000,90654.27,90746.16,90593.36,90593.96,37.56045,1764546599999,3405833.9294464,11719,23.45321,2126829.6396449,0
1764546600000,90593.96,90626.33,90379.78,90395.39,131.05236,1764546899999,11857055.332919,16307,37.22036,3366308.5338422,0
1764546900000,90395.39,90477.03,90336.9,90360.0,150.85179,1764547199999,13632392.9611465,14955,60.92595,5505349.0256083,0
1764547200000,90360.01,90417.0,89510.0,89816.17,662.20688,1764547499999,59555469.7910002,55185,202.76394,18217703.6134177,0
1764547500000,89816.18,89831.89,88949.08,89144.95,549.79928,1764547799999,49113580.1184079,96543,235.34455,21021835.4726786,0
1764547800000,89144.94,89308.59,88874.72,88920.0,292.72146,1764548099999,26064694.6790474,73609,145.57744,12964039.0704787,0
1764548100000,88920.0,89097.61,88626.04,88719.99,327.35454,1764548399999,29075757.9159328,66649,139.34232,12379315.1243822,0
1764548400000,88718.47,88848.04,88409.78,88542.68,373.54584,1764548699999,33078558.8813685,61861,143.81271,12735647.0248572,0
1764548700000,88542.67,88679.81,88350.36,88375.56,195.82738,1764548999999,17319671.4072461,37422,78.36123,6930648.0905578,0
1764549000000,88375.55,88440.0,87784.4,87950.0,544.4279,1764549299999,47935939.7980173,78373,200.7058,17668136.6815561,0
1764549300000,87950.0,88083.87,87637.71,87859.87,353.82982,1764549599999,31094160.4111545,64702,211.17886,18563361.9643815,0
1764549600000,87859.88,88194.0,87698.01,87735.34,269.74125,1764549899999,23712051.8980814,43645,149.33089,13129695.3747379,0
1764549900000,87737.65,87775.51,87419.15,87421.58,367.56604,1764550199999,32176861.7054238,50085,99.91333,8746916.9312048,0
1764550200000,87421.57,87499.98,87142.82,87150.71,310.51946,1764550499999,27112594.5124275,53741,125.28646,10940382.0531498,0
1764550500000,87150.71,87300.0,86959.99,87000.0,359.91541,1764550799999,31340811.6805842,60254,150.33855,13093468.0319933,0
1764550800000,87000.0,87580.0,86941.4,87429.37,352.64685,1764551099999,30782068.9619398,59217,237.47439,20731149.9271701,0
1764551100000,87429.37,87697.95,87275.57,87396.4,227.61797,1764551399999,19907452.677587,40940,139.37572,12192520.1287987,0
1764551400000,87395.41,87562.48,87200.67,87411.81,122.1233,1764551699999,10671220.1858215,32831,68.85108,6016689.21159,0
1764551700000,87411.81,87749.99,87400.0,87532.28,180.12467,1764551999999,15782228.1512544,33480,92.59095,8113815.6719441,0
1764552000000,87532.27,87562.23,87332.18,87339.37,99.16871,1764552299999,8674378.8795757,32206,48.60386,4252249.6200811,0
1764552300000,87339.37,87414.6,87240.66,87268.11,140.70263,1764552599999,12285305.0600101,27738,45.22865,3949801.4420067,0
1764552600000,87268.1,87463.15,87178.0,87363.5,110.65726,1764552899999,9662518.4729765,32449,68.32208,5966629.1071667,0
1764552900000,87363.5,87603.0,87343.02,87435.57,68.37334,1764553199999,5981575.6394348,24477,34.13134,2985604.5633186,0
1764553200000,87435.56,87550.0,87322.0,87431.94,74.00129,1764553499999,6472112.9228516,21006,37.45925,3275519.3333258,0
1764553500000,87431.94,87472.68,87330.0,87350.01,61.73522,1764553799999,5395833.5829236,21778,26.66856,2330882.9682296,0
1764553800000,87350.0,87358.64,87188.8,87188.81,83.83153,1764554099999,7316614.552417,18004,29.44439,2569677.7861239,0
1764554100000,87188.81,87362.26,87152.23,87168.91,67.05819,1764554399999,5852067.4395762,24668,37.26603,3252543.513258,0
1764554400000,87168.9,87362.33,87069.33,87354.78,268.55535,1764554699999,23407977.2772756,32385,102.50305,8936601.3715213,0
1764554700000,87354.78,87422.99,87200.0,87285.44,112.24003,1764554999999,9799151.0331177,24049,67.0108,5850094.5805607,0
1764555000000,87285.45,87500.0,87201.23,87400.01,121.87154,1764555299999,10653106.3977905,17290,84.62051,7397159.2137079,0
1764555300000,87400.01,87461.36,87250.0,87250.0,59.79919,1764555599999,5222474.2226834,17275,25.82502,2255440.3783758,0
1764555600000,87250.01,87283.73,87128.69,87130.66,113.49146,1764555899999,9896848.4015014,18374,38.49087,3356615.0851549,0
1764555900000,87130.66,87192.06,87087.3,87088.25,85.06075,1764556199999,7412478.0297025,15137,30.43147,2652003.2147451,0
1764556200000,87088.24,87140.0,86985.96,87100.01,228.11266,1764556499999,19862282.8464131,24895,47.38064,4125806.6207437,0
1764556500000,87100.01,87152.0,86580.0,86678.0,444.8977,1764556799999,38622213.7839941,43030,158.67786,13765268.8447587,0
1764556800000,86678.0,86947.34,86677.99,86819.53,190.942,1764557099999,16586844.7593551,31567,95.63415,8306572.4917231,0
1764557100000,86819.53,86842.0,86489.33,86495.0,184.08085,1764557399999,15944269.4526622,33473,55.15551,4776515.2683632,0
1764557400000,86494.99,86774.17,86474.34,86774.17,162.27854,1764557699999,14053014.9948042,29743,103.98845,9006771.9555404,0
1764557700000,86774.17,86829.29,86720.7,86722.29,80.86781,1764557999999,7016775.8194114,19478,30.33038,2631448.9277296,0
1764558000000,86722.3,86800.0,86605.32,86767.37,205.2339,1764558299999,17798852.7884872,31122,59.74805,5182184.3197683,0
1764558300000,86767.37,86800.0,86445.26,86470.01,187.69151,1764558599999,16251495.2366876,30146,70.73978,6126894.5115747,0
1764558600000,86470.01,86527.35,86380.08,86398.02,155.20258,1764558899999,13417558.2937201,26734,49.89465,4313371.1478408,0
1764558900000,86398.02,86613.82,86315.79,86410.42,121.32107,1764559199999,10487985.2971822,34834,45.69452,3950076.3635039,0
1764559200000,86410.42,86568.0,86392.1,86486.16,91.14356,1764559499999,7881759.6633569,27238,37.87365,3274999.3691908,0
1764559500000,86486.16,86542.81,86358.91,86381.97,146.07757,1764559799999,12625430.8798832,28382,46.36997,4007588.1254461,0
1764559800000,86381.97,86408.0,86246.81,86266.07,338.29282,1764560099999,29198193.8024779,33998,51.66652,4459285.449957,0
1764560100000,86266.07,86348.7,86161.61,86206.19,154.77476,1764560399999,13350698.3201635,28014,48.91962,4219691.0432681,0
1764560400000,86206.19,86448.92,86206.19,86448.92,89.17328,1764560699999,7701565.4314387,18099,31.84215,2750103.2453948,0
1764560700000,86448.91,86472.29,86218.79,86242.07,226.69538,1764560999999,19570258.3195275,17207,59.18578,5109238.1979686,0
1764561000000,86242.07,86390.24,86242.06,86290.24,116.99026,1764561299999,10099141.1717692,17509,27.2874,2355167.8110895,0
1764561300000,86290.23,86400.0,86264.89,86346.13,169.36887,1764561599999,14625217.7744697,12131,74.52844,6436600.0934611,0
1764561600000,86346.13,86346.13,86177.45,86203.96,188.94598,1764561899999,16295579.1323235,27406,51.13413,4409343.6308848,0
1764561900000,86203.96,86350.01,86184.0,86186.0,88.49641,1764562199999,7632750.5361226,21450,34.21882,2951459.3947114,0
1764562200000,86186.01,86273.47,85962.14,86032.04,532.33078,1764562499999,45831505.0196192,41005,165.78947,14283037.4410679,0
1764562500000,86032.04,86060.47,85867.42,86020.97,236.13034,1764562799999,20300296.1333843,35022,114.84983,9874969.2859258,0
1764562800000,86020.97,86025.82,85783.26,85823.2,135.1242,1764563099999,11606073.2208576,29859,50.72381,4356324.9967137,0
1764563100000,85823.2,85823.2,85700.0,85733.67,119.0465,1764563399999,10207920.2630536,26282,34.44037,2953236.9886399,0
1764563400000,85733.66,85933.31,85695.44,85903.79,113.69095,1764563699999,9754276.1377083,23878,57.91354,4969748.5201304,0
1764563700000,85903.79,85942.0,85800.0,85933.99,63.73913,1764563999999,5474120.2023428,22194,37.75226,3242328.6573879,0
1764564000000,85934.0,86009.25,85889.86,85895.25,86.68765,1764564299999,7450630.6438639,14472,35.84307,3081403.1995273,0
1764564300000,85895.24,85917.89,85862.35,85864.92,70.09704,1764564599999,6020664.497984,15531,32.42008,2784537.667088,0
1764564600000,85864.91,85912.08,85740.81,85751.3,140.51751,1764564899999,12063546.5080804,17811,88.86086,7629161.8618786,0
1764564900000,85751.3,85866.88,85751.29,85801.03,88.20702,1764565199999,7567647.9620976,15131,27.20272,2334029.1789026,0
1764565200000,85801.03,85925.01,85741.67,85836.59,77.47717,1764565499999,6651087.5603008,21908,38.67462,3319638.2823043,0
1764565500000,85836.59,85891.12,85604.0,85748.01,91.38739,1764565799999,7834248.0527881,25899,32.27042,2767171.4967619,0
1764565800000,85748.01,85924.11,85742.96,85755.5,62.58414,1764566099999,5371203.1431889,24419,31.20094,2677830.9926432,0
1764566100000,85755.5,85834.55,85701.23,85701.23,52.12153,1764566399999,4470719.2036335,19877,27.44281,2353945.8514434,0
1764566400000,85701.23,85844.35,85701.0,85844.34,42.00353,1764566699999,3603220.3895275,15018,28.35477,2432511.4626811,0
1764566700000,85844.35,86006.85,85829.91,86006.85,62.81343,1764566999999,5396814.3234613,13593,46.27083,3975681.4115777,0
1764567000000,86006.85,86006.85,85859.02,85884.01,53.70489,1764567299999,4613511.7054864,12673,28.53833,2451454.8968339,0
1764567300000,85884.01,85884.01,85667.33,85667.33,51.28654,1764567599999,4399222.0697805,19180,14.32604,1228918.6189385,0
1764567600000,85667.32,85808.76,85651.55,85750.49,36.4609,1764567899999,3126442.8657345,13461,22.67341,1944370.9539288,0
1764567900000,85750.49,85980.0,85750.48,85973.26,45.90053,1764568199999,3941795.3323559,14049,32.56936,2796381.3777739,0
1764568200000,85973.26,86006.13,85909.42,85941.17,50.57744,1764568499999,4348009.2613108,12609,24.9769,2147237.4100931,0
1764568500000,85941.16,86004.08,85922.4,86001.08,123.0451,1764568799999,10576915.0093635,9912,42.43464,3647462.4063042,0
1764568800000,86001.08,86215.93,85974.66,86159.1,101.18681,1764569099999,8716853.6542094,24347,68.62751,5912007.2703945,0
1764569100000,86159.11,86164.93,86000.0,86125.16,54.90843,1764569399999,4726982.744305,19242,28.05812,2415313.4251716,0
1764569400000,86125.16,86280.0,86109.75,86280.0,93.28391,1764569699999,8041753.8880822,18712,71.21507,6139547.2475061,0
1764569700000,86279.99,86280.0,86062.06,86062.06,97.51242,1764569999999,8403679.3425878,16422,31.67341,2729931.8271426,0
1764570000000,86062.07,86100.0,86018.51,86036.0,70.54922,1764570299999,6071196.8220844,19399,24.82573,2136493.180062,0
1764570300000,86036.0,86100.0,86024.59,86074.3,61.02104,1764570599999,5251060.9050331,13179,11.07958,953439.7586214,0
1764570600000,86074.29,86089.44,85976.11,86068.57,64.72648,1764570899999,5568799.6450262,17403,14.22195,1223630.8225635,0
1764570900000,86068.57,86265.15,86038.58,86235.98,106.6769,1764571199999,9193508.4308194,15006,46.19849,3980548.4140392,0
1764571200000,86235.99,86289.86,86184.63,86289.85,75.73617,1764571499999,6530030.6204011,14552,22.63623,1951661.1488388,0
1764571500000,86289.85,86357.43,86247.41,86286.41,65.44063,1764571799999,5646531.3016023,15640,30.6021,2640404.1663089,0
1764571800000,86286.42,86286.42,86122.4,86199.95,73.54324,1764572099999,6338421.0124081,15483,45.5535,3925861.0239683,0
1764572100000,86199.95,86337.61,86179.08,86234.16,67.02215,1764572399999,5782102.5829093,12304,36.32916,3133620.184416,0
1764572400000,86234.17,86278.0,86179.85,86207.68,61.4463,1764572699999,5298909.0352357,19220,26.88453,2318353.0537053,0
1764572700000,86207.67,86207.68,86082.47,86129.09,63.19031,1764572999999,5443258.4660939,16676,12.51335,1077795.9408336,0
1764573000000,86129.1,86212.67,86092.21,86161.34,56.75648,1764573299999,4889146.5831242,13154,12.28431,1058086.038084,0
1764573300000,86161.35,86190.0,86104.83,86151.27,54.60504,1764573599999,4704458.7425147,14014,13.97863,1204269.4161377,0
1764573600000,86151.27,86151.28,86049.9,86149.99,109.80418,1764573899999,9452573.552482,16080,31.4425,2706477.6353434,0
1764573900000,86150.0,86292.0,86149.99,86246.84,96.59181,1764574199999,8330205.1333974,11661,30.29749,2612890.7850362,0
1764574200000,86246.85,86311.14,86145.91,86307.83,113.62117,1764574499999,9798939.7122397,17112,68.73504,5928006.0449921,0
1764574500000,86307.84,86470.6,86288.27,86387.46,165.39065,1764574799999,14283108.0852202,19402,120.49817,10406008.1783887,0
1764574800000,86387.46,86501.08,86333.32,86465.46,192.66145,1764575099999,16651745.1700722,19538,121.38342,10489629.6313593,0
1764575100000,86465.46,86578.06,86448.03,86536.0,156.0311,1764575399999,13500370.6451644,20861,95.95953,8302698.4069315,0
1764575400000,86536.0,86573.53,86451.53,86500.05,211.11786,1764575699999,18264484.8471197,16995,120.85067,10455208.1231694,0
1764575700000,86500.05,86565.87,86496.43,86550.3,111.96722,1764575999999,9688697.8695037,14404,68.32709,5912784.46511,0
1764576000000,86550.3,86563.75,86400.42,86400.42,117.63303,1764576299999,10174641.6631417,18079,41.26314,3568907.8782672,0
1764576300000,86400.42,86665.54,86390.25,86592.89,72.18725,1764576599999,6249030.4936734,21534,47.65651,4125601.0937218,0
1764576600000,86592.88,86592.89,86404.01,86477.46,77.40765,1764576899999,6695017.7170678,17348,40.32926,3487574.5018758,0
1764576900000,86477.46,86586.94,86450.0,86549.75,54.87606,1764577199999,4748675.058384,19598,30.58196,2646430.7195837,0
1764577200000,86549.75,86581.83,86490.35,86490.36,123.26757,1764577499999,10667012.711072,13389,28.56914,2472475.6019862,0
1764577500000,86490.36,86650.0,86490.36,86649.99,66.78135,1764577799999,5780636.8643047,11315,32.25523,2791941.6416518,0
1764577800000,86650.0,86664.13,86500.0,86570.47,72.35883,1764578099999,6264949.1980249,20593,26.40991,2286227.8931167,0
1764578100000,86570.47,86727.23,86570.47,86702.27,79.974,1764578399999,6932228.4251146,17589,47.43844,4112125.2533326,0
1764578400000,86702.27,86807.56,86693.31,86797.57,85.46385,1764578699999,7414000.8413427,17061,62.98344,5463773.6039957,0
1764578700000,86797.58,86839.99,86744.86,86806.93,38.95798,1764578999999,3380797.6308984,16994,22.50494,1952945.0763965,0
1764579000000,86806.94,86867.92,86773.73,86800.01,95.14436,1764579299999,8259761.5896783,14614,74.64125,6479752.614468,0
1764579300000,86800.0,86890.77,86800.0,86869.51,64.01576,1764579599999,5559536.0527593,14652,48.97497,4253212.7287141,0
1764579600000,86869.5,86938.01,86778.47,86800.01,79.32234,1764579899999,6891502.6445037,27351,37.64404,3270429.0440503,0
1764579900000,86800.0,86895.9,86729.17,86738.5,68.50318,1764580199999,5946884.3262366,21483,38.14273,3311537.5334229,0
1764580200000,86738.5,86738.51,86600.8,86642.43,158.55219,1764580499999,13739867.6500939,22272,19.86658,1721304.4324952,0
1764580500000,86642.44,86741.17,86625.17,86720.04,60.25427,1764580799999,5224011.9451272,21177,19.90591,1725639.8267107,0
1764580800000,86720.04,86778.22,86701.21,86701.25,34.22029,1764581099999,2968339.0519569,15695,18.50836,1605408.66545,0
1764581100000,86701.26,86712.0,86518.18,86606.01,144.75855,1764581399999,12534874.164157,19855,37.167,3218895.3261967,0
1764581400000,86606.01,86685.14,86580.67,86673.49,61.52998,1764581699999,5329972.805954,18451,32.58808,2822856.5788457,0
1764581700000,86673.49,86747.38,86633.15,86684.04,57.83136,1764581999999,5012806.9134379,18471,38.36387,3325330.1617642,0
1764582000000,86684.04,86842.3,86672.95,86842.3,27.93261,1764582299999,2423710.2979162,10912,18.3265,1590235.7040143,0
1764582300000,86842.29,86899.0,86704.6,86704.6,54.76819,1764582599999,4753581.3262347,20703,23.82351,2067738.7897671,0
1764582600000,86704.61,86800.96,86701.4,86710.01,93.49755,1764582899999,8110790.2642386,17121,61.76707,5358586.1669986,0
1764582900000,86710.0,86745.28,86688.53,86704.86,25.75616,1764583199999,2233576.7046636,11007,13.32244,1155288.660825,0
1764583200000,86704.85,86804.81,86704.85,86717.52,34.11493,1764583499999,2959542.169701,16048,17.74154,1538991.0015413,0
1764583500000,86720.0,86814.0,86708.02,86757.95,27.31695,1764583799999,2370243.1503725,12944,18.65764,1618806.0945851,0
1764583800000,86757.94,86769.66,86666.16,86675.44,23.27003,1764584099999,2018322.9600545,11472,7.27284,630828.3307005,0
1764584100000,86675.45,86691.88,86621.01,86680.0,43.38001,1764584399999,3758927.6160468,12204,15.80669,1369646.7685491,0
1764584400000,86680.0,86680.0,86616.62,86648.4,17.47195,1764584699999,1513735.3562595,8525,9.60848,832443.1403514,0
1764584700000,86648.39,86648.4,86552.0,86596.11,48.04957,1764584999999,4160649.484976,9965,12.49889,1082242.2433721,0
1764585000000,86596.12,86665.3,86555.19,86600.04,28.79493,1764585299999,2493971.8268117,9403,17.54798,1519693.6573743,0
1764585300000,86600.05,86643.46,86588.78,86633.73,35.76593,1764585599999,3097814.2040943,10206,17.99181,1558308.7430126,0
1764585600000,86633.72,86633.73,86574.63,86624.0,17.33218,1764585899999,1501192.2341433,7957,8.64599,748813.518983,0
1764585900000,86624.0,86700.0,86624.0,86660.01,25.9156,1764586199999,2245912.5510567,10077,14.69991,1273867.5507051,0
