open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1751569200000,109678.75,109910.1,109638.01,109803.41,408.00794,1751572799999,44794353.4416119,89922,279.73071,30711206.0616923,0
1751572800000,109803.41,109947.11,109772.37,109947.11,187.94195,1751576399999,20648846.7863664,49055,94.05284,10333678.5650319,0
1751576400000,109947.1,110000.0,109687.59,109788.0,261.66349,1751579999999,28731455.6605773,64630,108.23375,11883891.3928974,0
1751580000000,109787.99,109874.69,109650.94,109699.17,195.2012,1751583599999,21421856.2676948,44783,81.09156,8899125.0922963,0
1751583600000,109699.17,109820.0,109510.0,109584.78,261.97178,1751587199999,28714298.6232666,33695,66.67521,7308893.7141511,0
1751587200000,109584.77,109708.04,109384.38,109478.94,234.7478,1751590799999,25721883.1984547,58519,111.96267,12268983.6495139,0
1751590800000,109478.94,109767.59,109445.86,109500.01,208.55945,1751594399999,22854639.1875841,65321,96.05711,10526307.0358698,0
1751594400000,109500.01,109500.01,109103.71,109180.54,302.6227,1751597999999,33068120.3862703,74007,103.36305,11292972.6419276,0
1751598000000,109180.54,109373.08,109119.23,109235.57,256.79241,1751601599999,28051868.9710475,46025,128.96295,14089525.5124207,0
1751601600000,109235.58,109329.6,108950.0,108982.59,364.1263,1751605199999,39731051.9473366,52009,119.31068,13022993.3127302,0
1751605200000,108982.59,109204.08,108921.0,109012.0,345.38756,1751608799999,37671554.0622516,74513,146.81925,16015123.6026595,0
1751608800000,109012.0,109028.98,108804.0,109025.99,279.91071,1751612399999,30488357.5133218,56695,108.17639,11783783.8700628,0
1751612400000,109026.0,109144.33,108700.0,108700.0,619.63648,1751615999999,67440821.5396471,83370,228.35153,24858034.2968524,0
1751616000000,108700.0,108892.0,108518.83,108763.28,397.51798,1751619599999,43217995.0425172,69730,193.40544,21030053.6838724,0
1751619600000,108763.29,109070.0,108763.28,108997.59,290.69348,1751623199999,31669645.1660973,59313,148.47326,16174522.4663247,0
1751623200000,108997.6,109067.06,108865.38,108899.74,212.83251,1751626799999,23195292.3218888,41594,96.24046,10487712.6374498,0
1751626800000,108899.73,109111.0,108856.0,108888.0,185.34724,1751630399999,20203308.4712835,43388,70.61915,7697256.6638152,0
1751630400000,108888.0,108978.64,108611.53,108731.79,244.5987,1751633999999,26614198.1452123,56038,114.36269,12443722.5491281,0
1751634000000,108731.8,108856.49,107970.22,107970.23,953.81709,1751637599999,103344247.737469,169151,365.19351,39576844.3638564,0
1751637600000,107970.22,108110.75,107505.0,107810.0,1361.9337,1751641199999,146866873.616035,233105,680.54588,73394100.7879595,0
1751641200000,107809.99,107939.03,107573.28,107573.29,1055.73997,1751644799999,113759383.947113,169677,450.99599,48604243.8369272,0
1751644800000,107573.29,107750.01,107333.33,107636.98,1414.5159,1751648399999,152097292.5411417,187792,471.0162,50653910.853174,0
1751648400000,107636.99,107922.5,107632.0,107875.37,364.43679,1751651999999,39296258.7435363,97249,216.77507,23373950.1737816,0
1751652000000,107875.37,107875.37,107489.23,107489.23,990.63968,1751655599999,106693728.8971814,90364,142.43833,15343128.5093154,0
1751655600000,107489.23,107637.84,107245.0,107469.23,662.11075,1751659199999,71123979.9350626,75390,198.0568,21272835.4599039,0
1751659200000,107469.22,107813.04,107440.63,107692.01,228.63195,1751662799999,24617334.3752628,42593,138.74224,14938922.2770754,0
1751662800000,107692.01,107941.99,107689.91,107911.2,255.84136,1751666399999,27578703.0858955,33521,129.59778,13970399.4792594,0
1751666400000,107911.19,108279.33,107886.84,108254.95,374.4163,1751669999999,40480258.1210721,60315,251.35121,27174573.8285202,0
1751670000000,108254.95,108254.96,107958.0,107984.24,189.00934,1751673599999,20428314.715683,35533,76.98058,8319325.4743559,0
1751673600000,107984.25,108224.56,107955.07,108196.01,182.76266,1751677199999,19758330.5471941,35520,109.98454,11893423.4865516,0
1751677200000,108196.0,108196.01,107894.61,107981.13,148.43092,1751680799999,16028242.9893097,34627,71.33065,7702361.5578473,0
1751680800000,107981.14,108095.59,107756.31,108067.87,246.24667,1751684399999,26572195.9622264,40856,134.73434,14542806.4199761,0
1751684400000,108067.88,108259.99,108067.87,108154.72,189.1976,1751687999999,20465949.9594914,35241,120.71354,13057339.6910555,0
1751688000000,108154.72,108420.56,108032.0,108137.66,171.53463,1751691599999,18559635.5718631,37789,94.79075,10257484.8920002,0
1751691600000,108137.65,108166.31,108000.0,108125.63,147.7334,1751695199999,15968444.2162491,32254,52.7671,5703118.6956266,0
1751695200000,108125.63,108287.48,108059.71,108270.82,183.20807,1751698799999,19820218.267809,35020,57.76089,6249663.0414631,0
1751698800000,108270.82,108270.82,108000.99,108053.46,157.65432,1751702399999,17043127.5526993,27942,36.29429,3923505.0594328,0
1751702400000,108053.46,108125.37,107922.8,108029.97,140.43625,1751705999999,15170840.8745301,30465,51.84522,5600921.7874264,0
1751706000000,108029.96,108123.62,107870.42,108078.06,184.41899,1751709599999,19913508.7615733,37185,56.40599,6091148.9945575,0
1751709600000,108078.07,108216.22,108053.3,108085.23,189.72643,1751713199999,20516955.7256883,26010,82.07897,8875769.4749905,0
1751713200000,108085.24,108219.19,108085.23,108112.21,160.79807,1751716799999,17392330.0295133,21330,70.12241,7585051.3486339,0
1751716800000,108112.2,108152.95,107971.0,108148.57,94.22384,1751720399999,10180573.4862304,31698,35.8104,3868985.8765222,0
1751720400000,108148.56,108232.29,108100.44,108125.99,170.43426,1751723999999,18433339.6438428,34193,59.15807,6398501.2867901,0
1751724000000,108126.0,108223.22,108103.84,108193.23,140.40955,1751727599999,15188983.0806147,28312,96.51013,10440159.8363611,0
1751727600000,108193.23,108193.24,108047.42,108058.0,159.40315,1751731199999,17233453.5849447,21419,96.12047,10391273.2951873,0
1751731200000,108058.0,108112.8,107864.75,108101.99,216.8031,1751734799999,23412467.0756647,37549,106.47633,11497414.6990093,0
1751734800000,108101.99,108159.0,107941.0,108090.08,128.19149,1751738399999,13849925.5342065,31936,77.16064,8336848.3499849,0
1751738400000,108090.08,108098.0,107965.51,108010.0,120.9452,1751741999999,13063536.1764783,23495,58.82371,6353322.8548601,0
1751742000000,108010.01,108167.23,107953.03,108141.78,120.25631,1751745599999,12993685.0476334,20074,61.25879,6619617.5221417,0
1751745600000,108141.78,108159.39,107993.39,108096.75,99.85777,1751749199999,10791396.3832631,22392,31.95369,3452773.1551208,0
1751749200000,108096.74,108140.0,108061.53,108090.0,83.77406,1751752799999,9056699.7331192,25494,39.5549,4276090.3046277,0
1751752800000,108089.99,108200.0,108048.25,108188.47,91.98951,1751756399999,9947891.9111101,23362,46.57084,5036215.1549097,0
1751756400000,108188.46,108250.0,108181.61,108198.12,208.53945,1751759999999,22566970.0814926,15857,155.45862,16823010.5782247,0
1751760000000,108198.12,108250.0,108112.96,108206.99,89.82019,1751763599999,9717071.4676172,20895,40.0403,4331828.6476473,0
1751763600000,108206.99,108218.25,108084.92,108218.25,95.82235,1751767199999,10363441.4990199,16441,44.63672,4827823.3435166,0
1751767200000,108218.25,108268.35,108060.02,108060.02,133.80239,1751770799999,14476369.1290229,19960,73.37367,7939431.6205874,0
1751770800000,108060.0,108100.0,108025.97,108050.49,77.80971,1751774399999,8407282.9823016,18713,35.05899,3788053.6511757,0
1751774400000,108050.49,108100.0,107930.45,107989.11,116.9031,1751777999999,12625641.0488441,15960,35.05996,3786959.8391865,0
1751778000000,107989.1,108010.13,107962.19,108003.35,83.81175,1751781599999,9051384.4028889,11677,48.27301,5213310.6987122,0
1751781600000,108003.36,108218.0,107977.7,108121.98,156.92717,1751785199999,16961973.4991863,23741,100.14333,10823474.1736446,0
1751785200000,108121.99,108194.59,108040.17,108040.31,140.25482,1751788799999,15161915.6482863,20139,53.20839,5753039.2368097,0
1751788800000,108040.31,108065.69,107969.31,108005.27,238.55538,1751792399999,25761932.6319007,19319,168.39194,18183353.001609,0
1751792400000,108005.27,108056.01,107817.8,107850.01,198.30154,1751795999999,21405902.3098457,23606,56.82989,6135451.8638302,0
1751796000000,107850.0,108111.0,107800.01,107990.93,218.41123,1751799599999,23580948.1219531,29398,112.21689,12115700.5629774,0
1751799600000,107990.93,108079.17,107949.99,108076.01,85.72788,1751803199999,9258717.6102832,16813,49.65515,5362810.0996295,0
1751803200000,108076.0,108233.0,108045.76,108232.99,204.94128,1751806799999,22158815.0592662,22819,92.13054,9961917.8944239,0
1751806800000,108233.0,109127.03,108191.85,108772.17,934.17809,1751810399999,101549247.2294605,150393,539.99596,58697872.4399068,0
1751810400000,108772.18,109049.27,108612.0,108933.25,560.71245,1751813999999,61026481.550514,114128,237.14272,25809997.6859809,0
1751814000000,108933.25,109000.12,108665.86,108905.99,493.52424,1751817599999,53737151.7299978,62081,192.27955,20932913.6448006,0
1751817600000,108906.0,108955.63,108708.0,108856.92,239.51721,1751821199999,26065183.6050943,50593,141.58704,15407242.7920183,0
1751821200000,108856.92,108966.62,108727.16,108919.22,143.19416,1751824799999,15587575.6683415,33111,77.29083,8414067.7820525,0
1751824800000,108919.23,108928.0,108266.67,108463.99,356.56585,1751828399999,38692062.357714,81527,158.21448,17166221.7191598,0
1751828400000,108464.0,108630.95,108307.69,108538.46,182.73112,1751831999999,19826108.6554003,51940,105.40586,11436292.5882201,0
1751832000000,108538.45,108840.0,108536.86,108665.47,128.29699,1751835599999,13949769.9789634,49593,74.31079,8079097.9522454,0
1751835600000,108665.48,109700.0,108665.47,109208.25,810.60996,1751839199999,88625667.1905938,213328,431.54383,47178641.8641515,0
1751839200000,109208.24,109526.69,109203.86,109228.73,464.06563,1751842799999,50755343.3287831,109137,211.53093,23135475.3454254,0
1751842800000,109228.73,109278.18,108977.54,109203.84,293.12251,1751846399999,31987312.8059411,81279,131.03825,14299665.7854627,0
