open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1751218200000,107402.18,107438.0,107316.46,107379.86,94.62818,1751219099999,10161069.5552241,16870,49.66698,5333546.1990201,0
1751219100000,107379.86,107544.44,107353.55,107544.44,101.2455,1751219999999,10877325.5723545,15639,87.7597,9428711.8846742,0
1751220000000,107544.44,107544.44,107445.4,107445.4,57.10488,1751220899999,6139170.0179406,7965,25.89154,2783615.7500033,0
1751220900000,107445.41,107632.5,107445.4,107627.99,76.33684,1751221799999,8207518.0287769,12537,65.98277,7093875.400072,0
1751221800000,107628.0,107647.81,107571.73,107636.33,28.85942,1751222699999,3105430.6437364,7591,15.9478,1716018.8472083,0
1751222700000,107636.34,107718.02,107636.33,107640.01,32.87784,1751223599999,3540204.3212069,10124,19.65139,2115962.0652574,0
1751223600000,107640.01,107640.01,107529.34,107548.99,25.26557,1751224499999,2717873.4470277,8409,11.73975,1262754.2750918,0
1751224500000,107549.0,107567.27,107505.63,107546.85,16.04944,1751225399999,1725711.0657821,6150,8.22698,884596.1989973,0
1751225400000,107546.84,107567.82,107385.5,107391.99,38.36417,1751226299999,4123364.29809,8699,11.44199,1229858.2563404,0
1751226300000,107391.99,107452.66,107365.96,107406.81,27.28787,1751227199999,2931143.0684556,8293,13.95408,1498863.7937832,0
1751227200000,107406.8,107411.32,107381.89,107408.64,26.37806,1751228099999,2832973.928166,5654,13.43811,1443209.045874,0
1751228100000,107408.63,107494.06,107408.63,107478.97,27.43496,1751228999999,2948306.2668903,5976,18.82359,2022890.1703805,0
1751229000000,107478.98,107478.98,107439.62,107439.62,16.62705,1751229899999,1786681.4987904,4372,4.39162,471908.9190669,0
1751229900000,107439.63,107469.5,107359.78,107359.79,57.46861,1751230799999,6174213.131712,12375,13.92708,1496123.2343442,0
1751230800000,107359.79,107476.0,107250.0,107413.42,111.22882,1751231699999,11938877.8887748,17072,58.98304,6330581.7586011,0
1751231700000,107413.42,107566.46,107402.17,107528.67,39.90832,1751232599999,4290086.486224,8207,30.06999,3232464.6863314,0
1751232600000,107528.68,107734.59,107528.67,107700.0,43.04691,1751233499999,4633496.770807,11272,27.93649,3007142.2741415,0
1751233500000,107700.0,107700.01,107501.51,107543.48,60.63209,1751234399999,6525946.5567105,11977,34.57238,3720630.1758358,0
1751234400000,107543.48,107808.98,107543.48,107802.09,113.2571,1751235299999,12203745.466061,31801,61.94626,6674184.978771,0
1751235300000,107802.09,108032.88,107802.09,108023.81,138.37257,1751236199999,14934673.2197321,32547,85.23147,9198915.0396057,0
1751236200000,108023.81,108230.7,107830.02,108118.99,160.94125,1751237099999,17389731.9029612,42624,104.44369,11284034.388141,0
1751237100000,108119.0,108277.23,108056.08,108079.9,150.00927,1751237999999,16225895.6875567,36896,90.79325,9820551.8714321,0
1751238000000,108079.91,108261.66,108013.28,108054.26,102.69338,1751238899999,11107476.9861102,29360,45.41603,4911996.4442493,0
1751238900000,108054.25,108426.0,108024.12,108388.99,190.22441,1751239799999,20596939.1055475,33744,90.29478,9777302.5172227,0
1751239800000,108388.99,108436.47,108300.0,108300.01,133.57727,1751240699999,14475640.5542674,25697,49.51356,5365611.1221147,0
1751240700000,108300.0,108415.51,108300.0,108356.93,87.40906,1751241599999,9472700.2588398,15238,47.34754,5131266.9020162,0
1751241600000,108356.93,108450.0,108255.81,108439.9,159.85185,1751242499999,17320808.7202419,24728,59.1835,6413101.3039426,0
1751242500000,108439.91,108688.0,108366.95,108649.33,267.16399,1751243399999,29002724.4985297,35571,179.00749,19431132.0232818,0
1751243400000,108649.33,108789.99,108573.16,108750.66,166.38176,1751244299999,18084106.9786245,30127,94.48364,10270274.2997788,0
1751244300000,108750.67,108783.92,108626.36,108713.81,101.79685,1751245199999,11066786.410608,21435,49.93415,5428705.0116226,0
1751245200000,108713.8,108713.81,108396.18,108507.15,118.28149,1751246099999,12836883.8344609,24995,41.42689,4495229.7415488,0
1751246100000,108507.16,108694.93,108507.16,108677.78,70.16029,1751246999999,7620550.1907469,21919,38.8967,4224898.4504219,0
1751247000000,108677.78,108770.0,108677.78,108759.98,81.71471,1751247899999,8885094.1042924,12603,41.94043,4559975.8344383,0
1751247900000,108759.97,108768.0,108480.27,108493.93,84.47449,1751248799999,9175627.0021694,18485,28.63179,3109876.3938164,0
1751248800000,108493.92,108572.41,108450.0,108571.41,64.1919,1751249699999,6965865.9408871,12764,36.68891,3981423.9190627,0
1751249700000,108571.41,108652.0,108517.0,108587.99,64.48598,1751250599999,7002083.6213822,11807,32.42621,3520752.5202836,0
1751250600000,108587.99,108637.5,108520.0,108615.44,64.07665,1751251499999,6956991.2349193,11523,30.8403,3348305.9515869,0
1751251500000,108615.43,108615.43,108445.01,108479.81,90.94717,1751252399999,9871344.2939758,14577,44.29271,4806952.9070993,0
1751252400000,108479.99,108580.0,108463.05,108475.81,69.4969,1751253299999,7540877.0092783,11247,34.82946,3779171.127241,0
1751253300000,108475.81,108522.94,108419.56,108461.96,70.17679,1751254199999,7612242.3135257,9993,25.8922,2808396.2223886,0
1751254200000,108461.95,108540.0,108461.94,108525.0,45.33856,1751255099999,4919171.917819,6344,17.98405,1951300.8000073,0
1751255100000,108524.99,108549.0,108487.35,108503.74,45.62889,1751255999999,4951338.1375319,7357,17.42434,1890783.8592337,0
1751256000000,108503.74,108538.76,108481.77,108498.26,61.23662,1751256899999,6644458.7401874,8369,21.18129,2298261.452609,0
1751256900000,108498.25,108511.48,108425.01,108446.31,52.81473,1751257799999,5727745.495685,8253,23.81283,2582374.9944365,0
1751257800000,108446.31,108446.32,108368.0,108368.0,55.55028,1751258699999,6022265.1152027,5952,14.45902,1567544.1078849,0
1751258700000,108368.0,108412.79,108301.6,108314.99,95.41267,1751259599999,10336950.1973094,11320,18.39436,1992796.0347079,0
1751259600000,108314.98,108380.0,108300.0,108370.11,62.45879,1751260499999,6767002.6030717,7540,38.40811,4161417.1526229,0
1751260500000,108370.12,108370.12,108306.73,108306.73,34.50708,1751261399999,3738237.2470143,4785,10.89925,1180657.6805961,0
1751261400000,108306.73,108306.74,108168.48,108229.7,74.0005,1751262299999,8008653.4897919,14667,30.02504,3249123.2393178,0
1751262300000,108229.7,108308.21,108196.54,108280.65,59.31072,1751263199999,6420327.5610932,11604,29.79668,3225459.3528515,0
1751263200000,108280.66,108299.99,108226.77,108226.78,49.70306,1751264099999,5380750.5438052,10883,16.12617,1745834.6732957,0
1751264100000,108226.78,108226.78,108142.08,108142.09,43.13301,1751264999999,4666001.4112344,8000,13.77244,1489819.4090428,0
1751265000000,108142.09,108180.01,107754.27,107779.82,247.52583,1751265899999,26714211.6254409,28418,85.35524,9210255.4483347,0
1751265900000,107779.82,107796.88,107518.88,107571.72,248.3086,1751266799999,26728211.3904894,36131,95.56088,10285523.4122033,0
1751266800000,107571.73,107614.12,107481.31,107569.04,233.57517,1751267699999,25119304.6491305,25852,144.15158,15502593.376952,0
1751267700000,107569.05,107746.13,107561.29,107724.8,113.08749,1751268599999,12178431.2529514,17391,61.23231,6593186.6340194,0
1751268600000,107724.8,107728.49,107623.6,107648.38,93.25492,1751269499999,10040566.8923668,15142,47.42672,5106246.4388493,0
1751269500000,107648.38,107669.65,107607.38,107614.08,57.39606,1751270399999,6178394.8832547,6576,17.8019,1916270.3304569,0
1751270400000,107614.07,107747.76,107569.42,107615.2,86.98443,1751271299999,9364985.6161041,15548,48.15766,5184766.0338096,0
1751271300000,107615.2,107629.88,107518.7,107615.99,80.45706,1751272199999,8653991.4805093,11084,35.82373,3852767.8220527,0
1751272200000,107615.99,107637.65,107518.7,107524.74,58.55461,1751273099999,6298918.7085105,9768,17.34217,1865457.4753489,0
1751273100000,107524.75,107608.93,107459.0,107512.89,142.6829,1751273999999,15344595.9308549,12656,74.12636,7972724.3048491,0
1751274000000,107512.89,107675.31,107466.18,107675.3,65.92599,1751274899999,7091866.6966119,10126,37.09512,3990859.8288089,0
1751274900000,107675.3,107704.98,107583.95,107650.0,53.95673,1751275799999,5807931.5492718,11972,23.83474,2565576.8385226,0
1751275800000,107649.99,107683.78,107489.5,107494.82,68.04723,1751276699999,7323427.1866772,10236,23.90731,2573026.9315919,0
1751276700000,107494.83,107542.7,107478.77,107478.77,81.2068,1751277599999,8730719.5351769,8919,26.12734,2808923.4088028,0
1751277600000,107478.78,107529.34,107460.0,107460.0,62.92168,1751278499999,6763518.1423568,8988,27.06722,2909480.1623509,0
1751278500000,107460.0,107530.76,107400.0,107520.07,81.53639,1751279399999,8761886.8004246,10073,30.45619,3273033.9173037,0
1751279400000,107520.07,107611.13,107469.3,107611.12,71.52372,1751280299999,7692038.7361603,10343,40.16384,4319416.3929363,0
1751280300000,107611.12,107649.5,107611.12,107649.49,47.81142,1751281199999,5145769.4677776,6793,19.10266,2055891.9983784,0
1751281200000,107649.5,107725.78,107624.99,107717.39,100.12056,1751282099999,10780695.6135235,9044,61.64664,6637550.1268559,0
1751282100000,107717.4,107939.11,107710.5,107849.01,96.31305,1751282999999,10385004.1361894,14329,63.4032,6836554.1132629,0
1751283000000,107849.01,107964.33,107785.33,107800.0,76.45174,1751283899999,8248079.3438947,10628,25.57759,2759715.2207424,0
1751283900000,107800.01,107868.48,107642.68,107654.2,67.71011,1751284799999,7296213.930245,10057,26.96317,2906249.6922178,0
1751284800000,107654.21,107733.7,107654.2,107723.28,65.73806,1751285699999,7080485.6068687,8223,41.9299,4516083.7689161,0
1751285700000,107723.29,107824.31,107674.57,107730.52,121.04685,1751286599999,13043542.4986358,13992,33.28724,3587129.8587246,0
1751286600000,107730.53,107756.56,107597.71,107628.43,78.60092,1751287499999,8461697.8350513,11998,21.49014,2313210.1444418,0
1751287500000,107628.42,107628.43,107561.16,107570.58,96.818,1751288399999,10416495.4184528,11713,22.72379,2444901.3925962,0
1751288400000,107570.59,107698.92,107560.99,107661.06,95.76747,1751289299999,10308147.2649121,13058,26.11221,2810643.6802204,0
1751289300000,107661.05,107854.57,107659.6,107836.76,81.86873,1751290199999,8821854.5399293,13891,41.88336,4513552.831038,0
1751290200000,107836.76,107858.79,107555.14,107601.5,147.45175,1751291099999,15878645.7021351,40563,45.68804,4919861.1292541,0
1751291100000,107601.5,107720.0,107482.56,107525.49,221.02399,1751291999999,23776422.5981257,39764,67.62896,7276066.9597264,0
1751292000000,107525.49,107589.28,107131.6,107498.67,396.14028,1751292899999,42518927.583295,63923,138.66815,14883913.4499812,0
1751292900000,107498.66,107641.31,107214.51,107328.49,197.67208,1751293799999,21230286.0136986,46971,73.44188,7887680.5180117,0
1751293800000,107328.49,107466.99,107210.6,107215.9,111.06776,1751294699999,11918083.6425183,40812,55.08169,5910741.7960875,0
1751294700000,107215.91,107265.15,106777.77,106803.32,461.13844,1751295599999,49337462.8552406,63393,177.47304,18985502.3671029,0
1751295600000,106803.32,107074.28,106803.31,106846.49,177.34285,1751296499999,18961637.1765691,43474,93.21165,9966135.3884133,0
1751296500000,106846.49,107200.0,106733.33,107192.95,192.54191,1751297399999,20578891.7703357,38984,109.26206,11680473.6557918,0
1751297400000,107192.94,107389.42,107092.69,107349.87,242.50932,1751298299999,26012985.4760303,49231,136.64682,14657348.293853,0
1751298300000,107349.88,107796.2,107338.03,107580.46,293.30596,1751299199999,31560442.3549153,65239,175.51028,18884598.1725244,0
1751299200000,107580.47,107807.94,107495.02,107756.25,99.56607,1751300099999,10717855.1948587,27616,56.39106,6069713.2954443,0
1751300100000,107756.25,107793.0,107281.65,107286.85,134.00534,1751300999999,14408083.4229595,29590,47.97977,5157771.0404199,0
1751301000000,107286.85,107522.3,107281.5,107520.71,73.97185,1751301899999,7944163.3591581,20075,46.42416,4986190.7143084,0
1751301900000,107520.71,107698.91,107510.49,107599.96,105.52468,1751302799999,11356470.9296327,22133,41.35474,4449963.1577872,0
1751302800000,107599.96,107625.79,107540.0,107601.48,90.20864,1751303699999,9704911.167442,14809,30.26567,3255982.3852756,0
1751303700000,107601.47,107750.0,107529.34,107745.03,84.47891,1751304599999,9094595.5537649,24997,41.91544,4513247.159066,0
1751304600000,107745.03,107792.99,107622.11,107761.53,90.84129,1751305499999,9786281.3514358,17836,30.0659,3238633.4434411,0
1751305500000,107761.52,107761.53,107429.39,107462.94,81.0054,1751306399999,8716471.5589399,24468,29.97662,3225288.1984882,0
1751306400000,107462.95,107614.9,107360.0,107366.75,46.69469,1751307299999,5018158.7897163,20076,24.61315,2644844.6493369,0
1751307300000,107366.75,107435.43,107295.87,107295.87,53.72556,1751308199999,5768239.0191223,14643,25.05118,2689745.7208383,0
1751308200000,107295.88,107295.88,107116.4,107259.53,95.50028,1751309099999,10237638.1642936,23346,35.69432,3826821.5795585,0
1751309100000,107259.53,107331.35,107202.99,107242.01,34.26582,1751309999999,3675028.9283652,14823,16.64394,1785107.1068659,0
1751310000000,107242.0,107395.96,107212.6,107395.95,52.42672,1751310899999,5626183.8185585,16685,29.40741,3155669.752783,0
1751310900000,107395.95,107588.84,107391.47,107524.15,49.666,1751311799999,5339219.7980689,16124,28.06711,3017019.2974515,0
1751311800000,107524.14,107549.82,107434.16,107466.84,62.72646,1751312699999,6743133.099831,13502,28.4481,3058198.8121698,0
1751312700000,107466.84,107794.19,107433.08,107745.97,160.2192,1751313599999,17238034.8155625,25404,108.60824,11685418.9327318,0
1751313600000,107745.97,107764.73,107480.0,107557.75,70.79255,1751314499999,7618107.1891318,21090,25.02159,2692473.232816,0
1751314500000,107557.76,107628.47,107540.0,107569.57,40.54242,1751315399999,4361930.5772749,12828,20.94286,2253175.8288713,0
1751315400000,107569.56,107645.32,107551.62,107551.63,41.57235,1751316299999,4473719.3434427,7216,19.99137,2151508.4899797,0
1751316300000,107551.62,107614.14,107540.09,107577.89,34.26087,1751317199999,3685443.0789642,8664,15.49014,1666201.718448,0
1751317200000,107577.88,107589.0,107427.82,107468.73,52.72749,1751318099999,5667264.9174271,9018,12.69977,1364726.2111795,0
1751318100000,107468.73,107468.74,107351.87,107351.87,39.08536,1751318999999,4197887.1285483,7867,15.1029,1621715.2037146,0
1751319000000,107351.87,107391.48,107331.2,107342.12,68.63997,1751319899999,7369258.0089446,7277,17.32152,1859658.5366798,0
1751319900000,107342.12,107342.12,106900.02,107130.81,281.2759,1751320799999,30137760.0688138,36935,69.63974,7458488.8352019,0
1751320800000,107130.8,107305.55,107029.64,107183.22,57.79004,1751321699999,6194175.6455228,25138,26.06917,2793800.9166753,0
1751321700000,107183.22,107286.2,107183.22,107269.63,49.39474,1751322599999,5297507.1556391,14240,30.31196,3250959.518943,0
1751322600000,107269.63,107317.53,107266.0,107273.01,33.03807,1751323499999,3544479.5135626,7580,20.75521,2226760.16453,0
1751323500000,107273.01,107273.01,107088.71,107112.75,63.04215,1751324399999,6753681.733876,12314,24.68656,2644449.3155578,0
1751324400000,107112.76,107217.99,107063.07,107217.98,43.14652,1751325299999,4621959.5138637,10124,29.57892,3168683.2376705,0
1751325300000,107217.98,107232.59,107105.43,107145.75,32.15106,1751326199999,3445480.6339572,9911,15.32038,1641620.698616,0
1751326200000,107145.75,107147.83,107063.04,107140.0,59.47747,1751327099999,6370544.9288589,9462,34.59701,3705550.1052304,0
1751327100000,107139.99,107176.24,107070.71,107146.5,104.67845,1751327999999,11213823.4174963,15543,49.82465,5337668.7496788,0
1751328000000,107146.51,107359.79,107093.35,107335.08,75.81029,1751328899999,8127426.4404585,17981,39.63945,4250000.2935703,0
1751328900000,107335.07,107449.25,107147.82,107169.7,76.17316,1751329799999,8175272.2849878,16791,32.00434,3435480.5069479,0
1751329800000,107169.7,107298.8,107026.93,107283.61,68.21,1751330699999,7309555.8711869,24785,29.66178,3178438.3847924,0
1751330700000,107283.61,107392.94,107283.6,107377.02,33.43457,1751331599999,3588990.4631634,8685,13.65517,1465783.4532768,0
1751331600000,107377.03,107486.95,107302.04,107486.94,65.052,1751332499999,6986369.4296452,19855,25.50567,2739228.2869451,0
1751332500000,107486.95,107540.0,107388.69,107407.54,58.32939,1751333399999,6268892.6973511,17170,22.64511,2433673.9382213,0
1751333400000,107407.55,107519.9,107309.35,107336.45,44.97339,1751334299999,4830514.9539743,14888,15.2504,1638021.888993,0
1751334300000,107336.46,107385.62,107171.42,107220.0,51.29175,1751335199999,5502812.1156765,15675,16.8091,1803171.080456,0
1751335200000,107220.0,107310.6,107190.21,107279.38,36.76791,1751336099999,3943515.2290957,14475,15.57681,1670618.3112814,0
1751336100000,107279.38,107334.76,107232.6,107330.38,31.46353,1751336999999,3375988.5841258,11818,16.9861,1822609.2912224,0
1751337000000,107330.38,107410.74,107253.56,107269.97,73.8138,1751337899999,7922172.8806137,14394,23.28441,2499333.5500383,0
1751337900000,107269.98,107269.98,107097.87,107101.69,65.01563,1751338799999,6966537.640035,13997,25.56432,2739396.9722739,0
1751338800000,107101.68,107157.4,107076.95,107103.45,71.12985,1751339699999,7618275.8697983,12251,31.14008,3335233.8082613,0
1751339700000,107103.45,107223.0,107070.2,107212.69,40.87257,1751340599999,4379521.9207818,10250,17.05415,1827271.6358425,0
1751340600000,107212.69,107212.69,107157.95,107157.95,22.39301,1751341499999,2399917.7352835,6619,5.74517,615709.25933,0
1751341500000,107157.96,107205.83,107105.43,107192.38,158.72915,1751342399999,17012620.3049724,9682,98.30073,10536293.7356977,0
1751342400000,107192.39,107203.11,107179.99,107180.0,37.99917,1751343299999,4073230.4402867,4258,20.86751,2236903.801419,0
1751343300000,107179.99,107183.96,107066.75,107076.21,60.33161,1751344199999,6462791.5780884,11673,31.99994,3427604.733784,0
1751344200000,107076.2,107097.01,107046.8,107046.81,43.54484,1751345099999,4662634.553462,7965,9.07017,971183.4312563,0
1751345100000,107046.81,107046.81,106867.43,106881.6,119.87809,1751345999999,12819608.1418479,19087,28.00699,2994190.9945197,0
1751346000000,106881.6,106931.6,106766.3,106790.11,118.40476,1751346899999,12650081.0350891,16931,32.91512,3517123.936862,0
1751346900000,106790.11,106838.0,106743.0,106748.28,109.81347,1751347799999,11725409.2875664,11495,64.43105,6879670.4386349,0
1751347800000,106748.29,106906.71,106740.0,106824.19,107.92368,1751348699999,11526105.9574286,17606,66.58885,7110613.5479042,0
1751348700000,106824.2,106967.76,106780.0,106932.49,66.34542,1751349599999,7092969.2424767,14326,27.56765,2946863.548514,0
1751349600000,106932.49,106932.49,106760.0,106788.69,62.55697,1751350499999,6684187.8420896,12203,16.36527,1748524.6153661,0
1751350500000,106788.69,106865.4,106758.24,106772.1,34.05903,1751351399999,3637580.6880351,10398,18.62671,1989379.0865994,0
1751351400000,106772.09,106834.08,106761.3,106828.61,27.52905,1751352299999,2939942.2267925,7224,14.09052,1504757.1609093,0
1751352300000,106828.61,106904.78,106823.19,106890.77,43.17764,1751353199999,4614767.0999445,10348,25.30792,2704830.9905522,0
1751353200000,106890.77,107000.0,106890.77,106927.88,74.1165,1751354099999,7927970.4957629,11217,39.02535,4174696.9103371,0
1751354100000,106927.89,106935.87,106615.97,106903.31,128.88883,1751354999999,13758218.4414926,26864,43.94474,4690673.6306976,0
1751355000000,106903.31,107029.41,106882.88,106935.87,99.30931,1751355899999,10623368.555766,20323,44.04708,4712295.6990622,0
1751355900000,106935.87,107178.99,106923.17,107178.99,134.09999,1751356799999,14359772.3788253,15750,78.16516,8368083.3726775,0
1751356800000,107178.99,107178.99,106893.47,106893.47,86.38166,1751357699999,9244205.5730307,17224,25.11898,2688312.0942575,0
1751357700000,106893.47,106950.0,106893.47,106907.51,73.40612,1751358599999,7848889.0656733,11243,23.34168,2495712.6101876,0
1751358600000,106907.51,106935.87,106729.35,106741.09,45.23454,1751359499999,4832327.5579769,17402,14.50116,1549060.1334136,0
1751359500000,106741.09,106762.6,106681.52,106710.12,77.32899,1751360399999,8253113.2915124,14149,38.0676,4062881.4681419,0
1751360400000,106710.12,106794.09,106684.02,106702.35,58.49037,1751361299999,6243389.358176,17425,24.61138,2626856.7199601,0
1751361300000,106702.36,106715.0,106585.72,106696.07,113.61242,1751362199999,12116487.5387846,20450,51.98163,5543946.9045682,0
1751362200000,106696.08,106696.08,106500.0,106509.91,142.74714,1751363099999,15211221.5893885,21917,44.29011,4721137.6934546,0
1751363100000,106509.91,106596.45,106500.0,106556.39,74.29542,1751363999999,7914948.5757208,15569,40.09977,4271998.0946192,0
1751364000000,106556.39,106633.31,106510.0,106510.01,100.99563,1751364899999,10763391.0009032,17632,46.6218,4968495.033888,0
1751364900000,106510.0,106558.25,106470.49,106470.49,71.52154,1751365799999,7618089.6239503,11495,23.59615,2513399.5656294,0
1751365800000,106470.5,106500.0,106360.86,106378.9,126.81328,1751366699999,13495232.8081826,18815,50.66943,5391614.8986874,0
1751366700000,106378.89,106497.91,106301.86,106490.42,169.55719,1751367599999,18035450.6397058,23309,80.38572,8550851.5099192,0
1751367600000,106490.42,106588.29,106335.59,106335.61,82.31654,1751368499999,8768031.3979107,18441,37.80352,4027276.1676196,0
1751368500000,106335.6,106503.32,106317.17,106491.56,81.47624,1751369399999,8669094.4262856,15906,38.34136,4078978.1065873,0
1751369400000,106491.55,106619.6,106491.55,106556.07,74.67931,1751370299999,7959248.7713105,10279,53.14222,5663902.9071273,0
1751370300000,106556.08,106622.05,106512.08,106605.8,55.95995,1751371199999,5963649.6694649,10671,31.90128,3399947.2540101,0
1751371200000,106605.79,106706.05,106564.43,106574.92,60.97698,1751372099999,6501389.7551244,11927,24.48922,2611304.6062789,0
1751372100000,106574.92,106574.93,106365.24,106400.0,69.6023,1751372999999,7409585.0890389,11884,38.0275,4047765.888495,0
1751373000000,106399.99,106494.81,106397.99,106412.48,72.67798,1751373899999,7735374.4330713,12430,38.95517,4146100.0359255,0
1751373900000,106412.47,106487.68,106380.0,106421.08,81.03613,1751374799999,8624683.4632197,17015,30.99972,3299339.8957944,0
1751374800000,106421.07,106542.8,106365.0,106469.56,68.90299,1751375699999,7335144.2714682,15983,34.26758,3648195.5199863,0
1751375700000,106469.56,106660.68,106440.54,106615.17,659.80571,1751376599999,70300481.6400295,23675,321.39857,34244124.5337697,0
1751376600000,106615.17,106885.38,106301.04,106427.17,335.689,1751377499999,35795574.7839285,60712,208.04492,22190286.3861574,0
1751377500000,106427.18,106860.68,106405.63,106807.42,177.03796,1751378399999,18894515.1778393,46538,78.67392,8393537.1444615,0
1751378400000,106807.43,107138.39,106760.15,107123.91,257.50641,1751379299999,27543701.1048212,51299,144.75454,15484764.6617233,0
1751379300000,107123.91,107179.99,106467.43,106546.03,261.37721,1751380199999,27912266.3900749,58203,90.90336,9709969.9842782,0
1751380200000,106546.03,106701.22,105961.39,106039.5,520.83618,1751381099999,55326051.7762728,73695,166.93603,17733198.5593344,0
1751381100000,106039.5,106039.51,105717.84,105925.0,533.14194,1751381999999,56437071.3766788,87030,217.1997,22989497.5458772,0
1751382000000,105925.01,106100.01,105623.39,105659.97,479.72433,1751382899999,50760857.413108,72939,202.25658,21408568.4799132,0
1751382900000,105659.97,105979.33,105659.96,105972.49,171.16125,1751383799999,18106451.1257243,42515,83.72328,8857229.8188208,0
1751383800000,105972.49,106200.0,105870.37,105960.73,141.14064,1751384699999,14965484.9819931,38612,59.31361,6290008.0602203,0
1751384700000,105960.73,106034.01,105911.0,105955.18,84.07866,1751385599999,8910271.1096666,26630,37.58312,3983010.1467794,0
1751385600000,105955.19,106280.0,105831.5,106248.0,128.30317,1751386499999,13610781.3103656,37039,79.55989,8442516.5532335,0
1751386500000,106248.0,106260.0,106058.01,106208.73,82.84504,1751387399999,8794463.7778322,22977,41.56068,4410917.8145941,0
1751387400000,106208.73,106208.73,106092.0,106154.44,56.54402,1751388299999,6002463.9430778,19968,26.76549,2841139.8189372,0
1751388300000,106154.45,106179.98,105962.33,106082.56,76.04469,1751389199999,8066929.6525814,29276,38.383,4072022.1148555,0
1751389200000,106082.55,106230.76,105909.42,106131.98,83.817,1751390099999,8888955.1693601,30115,37.38385,3965711.7627082,0
1751390100000,106131.98,106286.03,106124.3,106207.26,71.41766,1751390999999,7584121.2386546,15460,47.0395,4995116.1672353,0
1751391000000,106207.26,106284.44,106081.59,106241.97,52.76942,1751391899999,5603724.1760821,16696,23.85801,2533916.9434579,0
1751391900000,106241.97,106287.95,106143.02,106253.79,71.69413,1751392799999,7614545.2626594,21116,33.06131,3511354.596029,0
1751392800000,106253.8,106269.6,106131.92,106140.15,52.57306,1751393699999,5583068.3637348,17829,16.21082,1721339.1961661,0
1751393700000,106140.14,106143.72,105815.0,105849.12,162.44972,1751394599999,17211723.6611525,23844,44.33073,4696066.0607679,0
1751394600000,105849.12,105927.53,105811.32,105869.86,71.17127,1751395499999,7535789.3241581,16860,32.79694,3472478.9144164,0
1751395500000,105869.86,105898.12,105699.22,105749.68,126.51388,1751396399999,13384886.0845961,23434,38.10803,4031938.8201022,0
1751396400000,105749.68,105749.68,105462.39,105657.5,265.88861,1751397299999,28072262.3653621,55919,108.70142,11475713.1100518,0
1751397300000,105657.5,105804.0,105594.33,105740.6,107.64724,1751398199999,11380208.0606338,20688,56.01141,5921107.9284204,0
1751398200000,105740.6,105764.0,105400.0,105459.93,209.31873,1751399099999,22085544.6126666,29201,79.42537,8381500.7337921,0
1751399100000,105459.93,105613.34,105387.68,105398.53,71.90509,1751399999999,7586915.3710913,21396,28.90415,3049855.1245379,0
1751400000000,105398.52,105546.91,105250.85,105452.84,206.29883,1751400899999,21740540.8012785,37255,85.2298,8981388.1562471,0
